"","Municipality","Fertility.Rate","socio_economic_class","Age","Children","Age_Group"
"1","Aabenraa",1.66099428094037,"3",49,1,"2529"
"2","Aabenraa",1.47414743541132,"3",49,3,"2024"
"3","Aabenraa",1.47414743541132,"3",49,3,"2529"
"4","Aabenraa",1.47414743541132,"3",49,3,"3034"
"5","Aabenraa",1.71604417517995,"2",49,4,"2024"
"6","Aabenraa",1.71604417517995,"2",49,4,"3034"
"7","Aabenraa",1.71604417517995,"2",49,4,"3034"
"8","Aabenraa",1.71604417517995,"2",49,4,"3539"
"9","Aabenraa",1.46845153869179,"3",49,1,"3034"
"10","Aabenraa",1.44218401308807,"2",49,3,"2529"
"11","Aabenraa",1.44218401308807,"2",49,3,"2529"
"12","Aabenraa",1.44218401308807,"2",49,3,"3034"
"13","Aabenraa",1.83581271744703,"3",49,2,"2024"
"14","Aabenraa",1.83581271744703,"3",49,2,"3034"
"15","Aabenraa",1.86061880054806,"1",49,3,"2024"
"16","Aabenraa",1.86061880054806,"1",49,3,"2529"
"17","Aabenraa",1.86061880054806,"1",49,3,"3539"
"18","Aabenraa",1.69522063562812,"3",49,1,"3034"
"19","Aabenraa",1.83084434272177,"2",49,1,"2024"
"20","Aabenraa",1.79153421450275,"3",49,1,"3034"
"21","Aabenraa",1.95481175235792,"3",49,1,"3034"
"22","Aabenraa",1.9373285762352,"1",49,2,"2529"
"23","Aabenraa",1.9373285762352,"1",49,2,"3034"
"24","Aabenraa",1.48894134924865,"1",49,2,"2529"
"25","Aabenraa",1.48894134924865,"1",49,2,"3034"
"26","Aabenraa",1.67038635326803,"3",49,2,"2024"
"27","Aabenraa",1.67038635326803,"3",49,2,"3034"
"28","Aabenraa",1.66238676741399,"3",49,2,"2529"
"29","Aabenraa",1.66238676741399,"3",49,2,"3034"
"30","Aabenraa",1.67589716936592,"3",49,1,"2529"
"31","Aabenraa",1.90406283619041,"3",49,2,"2529"
"32","Aabenraa",1.90406283619041,"3",49,2,"3034"
"33","Aabenraa",1.91397041401571,"3",49,3,"2529"
"34","Aabenraa",1.91397041401571,"3",49,3,"3034"
"35","Aabenraa",1.91397041401571,"3",49,3,"3034"
"36","Aabenraa",1.29418057534931,"1",49,4,"2529"
"37","Aabenraa",1.29418057534931,"1",49,4,"3034"
"38","Aabenraa",1.29418057534931,"1",49,4,"3034"
"39","Aabenraa",1.29418057534931,"1",49,4,"3539"
"40","Aabenraa",1.87052396808217,"1",49,4,"2024"
"41","Aabenraa",1.87052396808217,"1",49,4,"2529"
"42","Aabenraa",1.87052396808217,"1",49,4,"2529"
"43","Aabenraa",1.87052396808217,"1",49,4,"2529"
"44","Aabenraa",1.5136714818306,"1",49,2,"2529"
"45","Aabenraa",1.5136714818306,"1",49,2,"3034"
"46","Aabenraa",1.77136646606733,"2",49,3,"2024"
"47","Aabenraa",1.77136646606733,"2",49,3,"3034"
"48","Aabenraa",1.77136646606733,"2",49,3,"3034"
"49","Aabenraa",1.48785428014658,"3",49,2,"3034"
"50","Aabenraa",1.48785428014658,"3",49,2,"3034"
"51","Aabenraa",1.75835418085355,"3",49,2,"2529"
"52","Aabenraa",1.75835418085355,"3",49,2,"3034"
"53","Aabenraa",1.68729327651506,"1",49,2,"3034"
"54","Aabenraa",1.68729327651506,"1",49,2,"3034"
"55","Aabenraa",1.96233956197323,"3",49,2,"2024"
"56","Aabenraa",1.96233956197323,"3",49,2,"2529"
"57","Aabenraa",1.67438058115422,"1",49,4,"2024"
"58","Aabenraa",1.67438058115422,"1",49,4,"2529"
"59","Aabenraa",1.67438058115422,"1",49,4,"3034"
"60","Aabenraa",1.67438058115422,"1",49,4,"3539"
"61","Aabenraa",1.7263760420766,"3",49,1,"2529"
"62","Aabenraa",1.61523919308196,"1",49,3,"2024"
"63","Aabenraa",1.61523919308196,"1",49,3,"2529"
"64","Aabenraa",1.61523919308196,"1",49,3,"3034"
"65","Aabenraa",1.75250215069886,"2",49,3,"2529"
"66","Aabenraa",1.75250215069886,"2",49,3,"2529"
"67","Aabenraa",1.75250215069886,"2",49,3,"3034"
"68","Aabenraa",1.50950586286218,"3",49,3,"3034"
"69","Aabenraa",1.50950586286218,"3",49,3,"3034"
"70","Aabenraa",1.50950586286218,"3",49,3,"3539"
"71","Aabenraa",1.91113228284971,"3",49,5,"2529"
"72","Aabenraa",1.91113228284971,"3",49,5,"2529"
"73","Aabenraa",1.91113228284971,"3",49,5,"3034"
"74","Aabenraa",1.91113228284971,"3",49,5,"3034"
"75","Aabenraa",1.91113228284971,"3",49,5,"3034"
"76","Aabenraa",1.33047405365507,"3",49,2,"2529"
"77","Aabenraa",1.33047405365507,"3",49,2,"3034"
"78","Aabenraa",2.00208176400326,"3",49,3,"2529"
"79","Aabenraa",2.00208176400326,"3",49,3,"3034"
"80","Aabenraa",2.00208176400326,"3",49,3,"3539"
"81","Aabenraa",1.66866125950269,"3",49,2,"2529"
"82","Aabenraa",1.66866125950269,"3",49,2,"3034"
"83","Aabenraa",1.83141987335622,"2",49,4,"2529"
"84","Aabenraa",1.83141987335622,"2",49,4,"3034"
"85","Aabenraa",1.83141987335622,"2",49,4,"3034"
"86","Aabenraa",1.83141987335622,"2",49,4,"3539"
"87","Aabenraa",1.2599802660137,"1",49,2,"2024"
"88","Aabenraa",1.2599802660137,"1",49,2,"2529"
"89","Aabenraa",1.61890601179877,"3",49,1,"3539"
"90","Aabenraa",1.5907605419022,"3",49,3,"2529"
"91","Aabenraa",1.5907605419022,"3",49,3,"3034"
"92","Aabenraa",1.5907605419022,"3",49,3,"3034"
"93","Aabenraa",1.66294541938147,"3",49,2,"2024"
"94","Aabenraa",1.66294541938147,"3",49,2,"3034"
"95","Aabenraa",1.70671360145554,"3",49,5,"2529"
"96","Aabenraa",1.70671360145554,"3",49,5,"2529"
"97","Aabenraa",1.70671360145554,"3",49,5,"2529"
"98","Aabenraa",1.70671360145554,"3",49,5,"3034"
"99","Aabenraa",1.70671360145554,"3",49,5,"3034"
"100","Aabenraa",1.66606411259287,"2",49,1,"2529"
"101","Aabenraa",1.41313103640055,"3",49,2,"2529"
"102","Aabenraa",1.41313103640055,"3",49,2,"2529"
"103","Aabenraa",1.59707256396081,"3",49,4,"2529"
"104","Aabenraa",1.59707256396081,"3",49,4,"2529"
"105","Aabenraa",1.59707256396081,"3",49,4,"3034"
"106","Aabenraa",1.59707256396081,"3",49,4,"3034"
"107","Aabenraa",1.50403744489869,"3",49,1,"2024"
"108","Aabenraa",1.70165014872835,"1",49,3,"2024"
"109","Aabenraa",1.70165014872835,"1",49,3,"2529"
"110","Aabenraa",1.70165014872835,"1",49,3,"3034"
"111","Aabenraa",1.65719466040038,"1",49,1,"3034"
"112","Aabenraa",1.59106330687068,"1",49,1,"2529"
"113","Aabenraa",1.6330721427387,"3",49,1,"3034"
"114","Aabenraa",1.5386609918023,"3",49,1,"3034"
"115","Aabenraa",1.70972166821715,"3",49,2,"2529"
"116","Aabenraa",1.70972166821715,"3",49,2,"3034"
"117","Aabenraa",1.43343794143936,"2",49,1,"2529"
"118","Aabenraa",1.48704483650628,"3",49,2,"2529"
"119","Aabenraa",1.48704483650628,"3",49,2,"3034"
"120","Aabenraa",1.80953638618097,"3",49,1,"3034"
"121","Aabenraa",1.73982067405123,"3",49,3,"2024"
"122","Aabenraa",1.73982067405123,"3",49,3,"2529"
"123","Aabenraa",1.73982067405123,"3",49,3,"3539"
"124","Aabenraa",1.48117117243792,"3",49,2,"2024"
"125","Aabenraa",1.48117117243792,"3",49,2,"3034"
"126","Aabenraa",1.65852586971894,"3",49,3,"2024"
"127","Aabenraa",1.65852586971894,"3",49,3,"2024"
"128","Aabenraa",1.65852586971894,"3",49,3,"3034"
"129","Aabenraa",1.43270783370733,"3",49,2,"3034"
"130","Aabenraa",1.43270783370733,"3",49,2,"3034"
"131","Aabenraa",1.90719773029934,"3",49,1,"2529"
"132","Aabenraa",1.57305650364106,"1",49,3,"2024"
"133","Aabenraa",1.57305650364106,"1",49,3,"2529"
"134","Aabenraa",1.57305650364106,"1",49,3,"3034"
"135","Aabenraa",1.57533521119068,"3",49,1,"3034"
"136","Aabenraa",1.92151588618764,"1",49,1,"2529"
"137","Aabenraa",1.65791150738935,"3",49,2,"2024"
"138","Aabenraa",1.65791150738935,"3",49,2,"3034"
"139","Aabenraa",2.10515776544535,"3",49,3,"2024"
"140","Aabenraa",2.10515776544535,"3",49,3,"3034"
"141","Aabenraa",2.10515776544535,"3",49,3,"3539"
"142","Aabenraa",1.67253292967298,"3",49,1,"3034"
"143","Aabenraa",1.61447215343615,"1",49,3,"2529"
"144","Aabenraa",1.61447215343615,"1",49,3,"2529"
"145","Aabenraa",1.61447215343615,"1",49,3,"3034"
"146","Aabenraa",1.77692186079963,"3",49,3,"3034"
"147","Aabenraa",1.77692186079963,"3",49,3,"3034"
"148","Aabenraa",1.77692186079963,"3",49,3,"3539"
"149","Aabenraa",1.45618687036104,"3",49,1,"3539"
"150","Aabenraa",1.68818237858427,"3",49,5,"2024"
"151","Aabenraa",1.68818237858427,"3",49,5,"2529"
"152","Aabenraa",1.68818237858427,"3",49,5,"3034"
"153","Aabenraa",1.68818237858427,"3",49,5,"3034"
"154","Aabenraa",1.68818237858427,"3",49,5,"3034"
"155","Aabenraa",1.69378528823625,"1",49,2,"2024"
"156","Aabenraa",1.69378528823625,"1",49,2,"2529"
"157","Aabenraa",1.58146942526141,"1",49,2,"2529"
"158","Aabenraa",1.58146942526141,"1",49,2,"3034"
"159","Aabenraa",1.9207656291066,"3",49,2,"2529"
"160","Aabenraa",1.9207656291066,"3",49,2,"3539"
"161","Aabenraa",1.90478987689696,"3",49,2,"2529"
"162","Aabenraa",1.90478987689696,"3",49,2,"2529"
"163","Aabenraa",1.94939104631214,"2",49,5,"2024"
"164","Aabenraa",1.94939104631214,"2",49,5,"2529"
"165","Aabenraa",1.94939104631214,"2",49,5,"2529"
"166","Aabenraa",1.94939104631214,"2",49,5,"3034"
"167","Aabenraa",1.94939104631214,"2",49,5,"3539"
"168","Aabenraa",1.68927042594911,"3",49,4,"3034"
"169","Aabenraa",1.68927042594911,"3",49,4,"3034"
"170","Aabenraa",1.68927042594911,"3",49,4,"3034"
"171","Aabenraa",1.68927042594911,"3",49,4,"3539"
"172","Aabenraa",1.81302903800846,"3",49,3,"2529"
"173","Aabenraa",1.81302903800846,"3",49,3,"2529"
"174","Aabenraa",1.81302903800846,"3",49,3,"3034"
"175","Aabenraa",1.55541934157035,"2",49,3,"2529"
"176","Aabenraa",1.55541934157035,"2",49,3,"3034"
"177","Aabenraa",1.55541934157035,"2",49,3,"3034"
"178","Aabenraa",1.42332020476821,"3",49,3,"3034"
"179","Aabenraa",1.42332020476821,"3",49,3,"3034"
"180","Aabenraa",1.42332020476821,"3",49,3,"3539"
"181","Aalborg",1.46698839802987,"1",49,3,"2529"
"182","Aalborg",1.46698839802987,"1",49,3,"3034"
"183","Aalborg",1.46698839802987,"1",49,3,"3034"
"184","Aalborg",1.67562153927791,"2",49,2,"3034"
"185","Aalborg",1.67562153927791,"2",49,2,"3034"
"186","Aalborg",1.60996438933754,"1",49,2,"3034"
"187","Aalborg",1.60996438933754,"1",49,2,"3034"
"188","Aalborg",1.74799757111346,"3",49,2,"2529"
"189","Aalborg",1.74799757111346,"3",49,2,"3034"
"190","Aalborg",1.47601950901606,"3",49,3,"2529"
"191","Aalborg",1.47601950901606,"3",49,3,"2529"
"192","Aalborg",1.47601950901606,"3",49,3,"4044"
"193","Aalborg",1.91259005783925,"3",49,1,"2529"
"194","Aalborg",1.54893418818661,"2",49,2,"3034"
"195","Aalborg",1.54893418818661,"2",49,2,"3034"
"196","Aalborg",1.39643862881859,"3",49,2,"2529"
"197","Aalborg",1.39643862881859,"3",49,2,"2529"
"198","Aalborg",1.55321734968445,"3",49,1,"2529"
"199","Aalborg",1.45931277013974,"3",49,3,"2529"
"200","Aalborg",1.45931277013974,"3",49,3,"3034"
"201","Aalborg",1.45931277013974,"3",49,3,"3034"
"202","Aalborg",1.309420049585,"3",49,1,"2529"
"203","Aalborg",1.83234484076705,"3",49,3,"2529"
"204","Aalborg",1.83234484076705,"3",49,3,"3034"
"205","Aalborg",1.83234484076705,"3",49,3,"3539"
"206","Aalborg",1.88244861854771,"1",49,3,"2024"
"207","Aalborg",1.88244861854771,"1",49,3,"3034"
"208","Aalborg",1.88244861854771,"1",49,3,"3539"
"209","Aalborg",1.62681223843485,"2",49,1,"3034"
"210","Aalborg",1.56784612857795,"3",49,5,"2529"
"211","Aalborg",1.56784612857795,"3",49,5,"3034"
"212","Aalborg",1.56784612857795,"3",49,5,"3034"
"213","Aalborg",1.56784612857795,"3",49,5,"3034"
"214","Aalborg",1.56784612857795,"3",49,5,"3539"
"215","Aalborg",1.69932560542025,"3",49,4,"2529"
"216","Aalborg",1.69932560542025,"3",49,4,"3034"
"217","Aalborg",1.69932560542025,"3",49,4,"3539"
"218","Aalborg",1.69932560542025,"3",49,4,"4044"
"219","Aalborg",1.60616328103892,"3",49,2,"3034"
"220","Aalborg",1.60616328103892,"3",49,2,"3034"
"221","Aalborg",1.68647455859724,"1",49,4,"2024"
"222","Aalborg",1.68647455859724,"1",49,4,"2529"
"223","Aalborg",1.68647455859724,"1",49,4,"3034"
"224","Aalborg",1.68647455859724,"1",49,4,"3539"
"225","Aalborg",1.5895234822655,"3",49,2,"2529"
"226","Aalborg",1.5895234822655,"3",49,2,"3034"
"227","Aalborg",1.65686677359386,"3",49,3,"2024"
"228","Aalborg",1.65686677359386,"3",49,3,"3034"
"229","Aalborg",1.65686677359386,"3",49,3,"3034"
"230","Aalborg",1.43428500780302,"3",49,2,"2529"
"231","Aalborg",1.43428500780302,"3",49,2,"3034"
"232","Aalborg",1.56091087902807,"2",49,6,"2024"
"233","Aalborg",1.56091087902807,"2",49,6,"2529"
"234","Aalborg",1.56091087902807,"2",49,6,"2529"
"235","Aalborg",1.56091087902807,"2",49,6,"2529"
"236","Aalborg",1.56091087902807,"2",49,6,"3034"
"237","Aalborg",1.56091087902807,"2",49,6,"3034"
"238","Aalborg",1.68128297129008,"2",49,1,"3034"
"239","Aalborg",1.48824804631196,"1",49,3,"2529"
"240","Aalborg",1.48824804631196,"1",49,3,"3034"
"241","Aalborg",1.48824804631196,"1",49,3,"3539"
"242","Aalborg",1.68715832580378,"2",49,3,"3034"
"243","Aalborg",1.68715832580378,"2",49,3,"3034"
"244","Aalborg",1.68715832580378,"2",49,3,"3034"
"245","Aalborg",1.64127705065483,"3",49,3,"2529"
"246","Aalborg",1.64127705065483,"3",49,3,"2529"
"247","Aalborg",1.64127705065483,"3",49,3,"3034"
"248","Aalborg",1.72839200536347,"1",49,3,"2529"
"249","Aalborg",1.72839200536347,"1",49,3,"2529"
"250","Aalborg",1.72839200536347,"1",49,3,"3034"
"251","Aalborg",1.58361556421919,"3",49,2,"3034"
"252","Aalborg",1.58361556421919,"3",49,2,"3034"
"253","Aalborg",1.77596541001152,"3",49,2,"2529"
"254","Aalborg",1.77596541001152,"3",49,2,"2529"
"255","Aalborg",1.6808565237847,"3",49,2,"2529"
"256","Aalborg",1.6808565237847,"3",49,2,"3034"
"257","Aalborg",1.56642426174693,"3",49,4,"2529"
"258","Aalborg",1.56642426174693,"3",49,4,"3034"
"259","Aalborg",1.56642426174693,"3",49,4,"3034"
"260","Aalborg",1.56642426174693,"3",49,4,"3034"
"261","Aalborg",1.56682397656855,"2",49,2,"3034"
"262","Aalborg",1.56682397656855,"2",49,2,"3034"
"263","Aalborg",1.59302609591276,"3",49,4,"3034"
"264","Aalborg",1.59302609591276,"3",49,4,"3034"
"265","Aalborg",1.59302609591276,"3",49,4,"3539"
"266","Aalborg",1.59302609591276,"3",49,4,"4044"
"267","Aalborg",1.52735124839601,"1",49,2,"2529"
"268","Aalborg",1.52735124839601,"1",49,2,"3034"
"269","Aalborg",1.60669080773642,"1",49,2,"2529"
"270","Aalborg",1.60669080773642,"1",49,2,"3034"
"271","Aalborg",1.55749761808864,"3",49,4,"1519"
"272","Aalborg",1.55749761808864,"3",49,4,"2529"
"273","Aalborg",1.55749761808864,"3",49,4,"3034"
"274","Aalborg",1.55749761808864,"3",49,4,"3539"
"275","Aalborg",1.685443280882,"3",49,3,"2529"
"276","Aalborg",1.685443280882,"3",49,3,"2529"
"277","Aalborg",1.685443280882,"3",49,3,"3034"
"278","Aalborg",1.63817400003151,"3",49,2,"2024"
"279","Aalborg",1.63817400003151,"3",49,2,"2529"
"280","Aalborg",1.57971475726226,"2",49,2,"2529"
"281","Aalborg",1.57971475726226,"2",49,2,"3034"
"282","Aalborg",1.81400733374404,"2",49,2,"2529"
"283","Aalborg",1.81400733374404,"2",49,2,"2529"
"284","Aalborg",1.97552281894386,"3",49,2,"2529"
"285","Aalborg",1.97552281894386,"3",49,2,"2529"
"286","Aalborg",1.73201311058709,"1",49,3,"2529"
"287","Aalborg",1.73201311058709,"1",49,3,"3034"
"288","Aalborg",1.73201311058709,"1",49,3,"3034"
"289","Aalborg",1.49190734868951,"3",49,2,"2529"
"290","Aalborg",1.49190734868951,"3",49,2,"3034"
"291","Aalborg",1.81852746560745,"1",49,1,"2529"
"292","Aalborg",1.48923639674451,"3",49,1,"2529"
"293","Aalborg",1.76862030410497,"2",49,3,"2529"
"294","Aalborg",1.76862030410497,"2",49,3,"3034"
"295","Aalborg",1.76862030410497,"2",49,3,"3539"
"296","Aalborg",1.38050721190019,"1",49,2,"2529"
"297","Aalborg",1.38050721190019,"1",49,2,"2529"
"298","Aalborg",1.81155418653433,"3",49,3,"2529"
"299","Aalborg",1.81155418653433,"3",49,3,"3034"
"300","Aalborg",1.81155418653433,"3",49,3,"3539"
"301","Aalborg",1.53087676967433,"3",49,2,"2529"
"302","Aalborg",1.53087676967433,"3",49,2,"3034"
"303","Aalborg",1.81558425175785,"3",49,1,"3034"
"304","Aalborg",1.07143211710837,"3",49,2,"3034"
"305","Aalborg",1.07143211710837,"3",49,2,"3539"
"306","Aalborg",1.82384294939038,"3",49,3,"2529"
"307","Aalborg",1.82384294939038,"3",49,3,"3034"
"308","Aalborg",1.82384294939038,"3",49,3,"3539"
"309","Aalborg",1.86449872867291,"2",49,1,"2529"
"310","Aalborg",1.49768009099845,"3",49,3,"2024"
"311","Aalborg",1.49768009099845,"3",49,3,"2529"
"312","Aalborg",1.49768009099845,"3",49,3,"3034"
"313","Aalborg",1.57549469671332,"3",49,3,"2529"
"314","Aalborg",1.57549469671332,"3",49,3,"3034"
"315","Aalborg",1.57549469671332,"3",49,3,"3539"
"316","Aalborg",1.65285050303641,"3",49,2,"2529"
"317","Aalborg",1.65285050303641,"3",49,2,"3539"
"318","Aalborg",1.29694741457876,"1",49,1,"3034"
"319","Aalborg",1.89834009792286,"3",49,4,"2024"
"320","Aalborg",1.89834009792286,"3",49,4,"2529"
"321","Aalborg",1.89834009792286,"3",49,4,"2529"
"322","Aalborg",1.89834009792286,"3",49,4,"3539"
"323","Aalborg",1.83697555926692,"3",49,2,"2529"
"324","Aalborg",1.83697555926692,"3",49,2,"2529"
"325","Aalborg",1.54233681420822,"2",49,2,"2529"
"326","Aalborg",1.54233681420822,"2",49,2,"3034"
"327","Aalborg",1.62986551128668,"3",49,4,"1519"
"328","Aalborg",1.62986551128668,"3",49,4,"2529"
"329","Aalborg",1.62986551128668,"3",49,4,"3034"
"330","Aalborg",1.62986551128668,"3",49,4,"3539"
"331","Aalborg",1.63254644837567,"3",49,1,"2529"
"332","Aalborg",1.64686468252095,"3",49,1,"3539"
"333","Aalborg",1.61585660692272,"1",49,2,"2024"
"334","Aalborg",1.61585660692272,"1",49,2,"3034"
"335","Aalborg",1.4932248899021,"1",49,1,"2529"
"336","Aalborg",1.53666240328893,"3",49,1,"3034"
"337","Aalborg",1.57712035038344,"3",49,3,"2529"
"338","Aalborg",1.57712035038344,"3",49,3,"2529"
"339","Aalborg",1.57712035038344,"3",49,3,"3034"
"340","Aalborg",1.46050690585686,"1",49,2,"2529"
"341","Aalborg",1.46050690585686,"1",49,2,"2529"
"342","Aalborg",1.39289284311527,"1",49,1,"3034"
"343","Aalborg",1.2596274385953,"1",49,1,"2529"
"344","Aalborg",1.67555248101982,"3",49,2,"2529"
"345","Aalborg",1.67555248101982,"3",49,2,"4044"
"346","Aalborg",1.68508977066918,"3",49,3,"2529"
"347","Aalborg",1.68508977066918,"3",49,3,"3034"
"348","Aalborg",1.68508977066918,"3",49,3,"3034"
"349","Aalborg",1.47627590560293,"2",49,3,"2024"
"350","Aalborg",1.47627590560293,"2",49,3,"2529"
"351","Aalborg",1.47627590560293,"2",49,3,"2529"
"352","Aalborg",1.65782945656445,"3",49,1,"3034"
"353","Aalborg",1.62240297384443,"1",49,4,"2529"
"354","Aalborg",1.62240297384443,"1",49,4,"2529"
"355","Aalborg",1.62240297384443,"1",49,4,"3034"
"356","Aalborg",1.62240297384443,"1",49,4,"3034"
"357","Aalborg",1.48617062219388,"3",49,1,"3034"
"358","Aalborg",1.64009551825713,"1",49,1,"2529"
"359","Aalborg",1.32194581318647,"1",49,2,"2529"
"360","Aalborg",1.32194581318647,"1",49,2,"3034"
"361","Aalborg",1.83462965441743,"3",49,1,"2529"
"362","Aalborg",1.55036933964171,"3",49,1,"2529"
"363","Aalborg",1.55761816214429,"1",49,4,"2529"
"364","Aalborg",1.55761816214429,"1",49,4,"2529"
"365","Aalborg",1.55761816214429,"1",49,4,"3034"
"366","Aalborg",1.55761816214429,"1",49,4,"3034"
"367","Aalborg",1.69388503602735,"3",49,1,"2529"
"368","Aalborg",1.42116883725139,"3",49,4,"2529"
"369","Aalborg",1.42116883725139,"3",49,4,"3034"
"370","Aalborg",1.42116883725139,"3",49,4,"3034"
"371","Aalborg",1.42116883725139,"3",49,4,"3539"
"372","Aalborg",1.243945812675,"2",49,2,"1519"
"373","Aalborg",1.243945812675,"2",49,2,"3034"
"374","Aalborg",1.80179369315027,"3",49,1,"3034"
"375","Aalborg",1.30921199178728,"1",49,2,"2529"
"376","Aalborg",1.30921199178728,"1",49,2,"3034"
"377","Aalborg",1.57123246994958,"2",49,2,"1519"
"378","Aalborg",1.57123246994958,"2",49,2,"2529"
"379","Aalborg",1.47478149391059,"2",49,3,"2529"
"380","Aalborg",1.47478149391059,"2",49,3,"3034"
"381","Aalborg",1.47478149391059,"2",49,3,"3539"
"382","Aalborg",1.7187684076757,"3",49,2,"2024"
"383","Aalborg",1.7187684076757,"3",49,2,"3034"
"384","Aalborg",1.74332757572358,"3",49,3,"2529"
"385","Aalborg",1.74332757572358,"3",49,3,"3034"
"386","Aalborg",1.74332757572358,"3",49,3,"3539"
"387","Aalborg",1.51942153146607,"2",49,2,"3034"
"388","Aalborg",1.51942153146607,"2",49,2,"3539"
"389","Aalborg",1.41231814198486,"3",49,1,"3034"
"390","Aalborg",1.27259776870141,"3",49,2,"2529"
"391","Aalborg",1.27259776870141,"3",49,2,"3034"
"392","Aalborg",1.74778332789074,"1",49,2,"2024"
"393","Aalborg",1.74778332789074,"1",49,2,"3034"
"394","Aalborg",1.47676012437405,"2",49,1,"2529"
"395","Aalborg",1.52364922231792,"3",49,3,"2529"
"396","Aalborg",1.52364922231792,"3",49,3,"2529"
"397","Aalborg",1.52364922231792,"3",49,3,"3034"
"398","Aalborg",1.77463918693699,"2",49,5,"2024"
"399","Aalborg",1.77463918693699,"2",49,5,"2529"
"400","Aalborg",1.77463918693699,"2",49,5,"2529"
"401","Aalborg",1.77463918693699,"2",49,5,"3034"
"402","Aalborg",1.77463918693699,"2",49,5,"3034"
"403","Aalborg",1.54278505427309,"3",49,2,"2529"
"404","Aalborg",1.54278505427309,"3",49,2,"3539"
"405","Aalborg",1.66585242109117,"2",49,3,"2024"
"406","Aalborg",1.66585242109117,"2",49,3,"2529"
"407","Aalborg",1.66585242109117,"2",49,3,"3539"
"408","Aalborg",1.54857173801586,"1",49,3,"2529"
"409","Aalborg",1.54857173801586,"1",49,3,"3034"
"410","Aalborg",1.54857173801586,"1",49,3,"3539"
"411","Aalborg",1.34271401380271,"2",49,3,"2529"
"412","Aalborg",1.34271401380271,"2",49,3,"3034"
"413","Aalborg",1.34271401380271,"2",49,3,"3034"
"414","Aalborg",1.52099166472003,"3",49,5,"2529"
"415","Aalborg",1.52099166472003,"3",49,5,"2529"
"416","Aalborg",1.52099166472003,"3",49,5,"3539"
"417","Aalborg",1.52099166472003,"3",49,5,"3539"
"418","Aalborg",1.52099166472003,"3",49,5,"4044"
"419","Aalborg",1.86450470627511,"1",49,3,"2529"
"420","Aalborg",1.86450470627511,"1",49,3,"2529"
"421","Aalborg",1.86450470627511,"1",49,3,"2529"
"422","Aalborg",1.50058334557324,"3",49,2,"2529"
"423","Aalborg",1.50058334557324,"3",49,2,"3034"
"424","Aalborg",1.61739993580163,"3",49,3,"2024"
"425","Aalborg",1.61739993580163,"3",49,3,"2529"
"426","Aalborg",1.61739993580163,"3",49,3,"2529"
"427","Aalborg",1.53232926034963,"3",49,2,"2529"
"428","Aalborg",1.53232926034963,"3",49,2,"3034"
"429","Aalborg",1.37619119069612,"3",49,2,"2529"
"430","Aalborg",1.37619119069612,"3",49,2,"3034"
"431","Aalborg",1.58987238083641,"3",49,1,"2529"
"432","Aalborg",1.69310391804645,"2",49,1,"2024"
"433","Aalborg",1.61800449402546,"3",49,3,"2529"
"434","Aalborg",1.61800449402546,"3",49,3,"3034"
"435","Aalborg",1.61800449402546,"3",49,3,"3539"
"436","Aalborg",1.67745701571263,"3",49,2,"2529"
"437","Aalborg",1.67745701571263,"3",49,2,"3034"
"438","Aalborg",1.67065883134545,"3",49,4,"2529"
"439","Aalborg",1.67065883134545,"3",49,4,"3034"
"440","Aalborg",1.67065883134545,"3",49,4,"3034"
"441","Aalborg",1.67065883134545,"3",49,4,"3034"
"442","Aalborg",1.43112825642419,"3",49,6,"2024"
"443","Aalborg",1.43112825642419,"3",49,6,"2024"
"444","Aalborg",1.43112825642419,"3",49,6,"2529"
"445","Aalborg",1.43112825642419,"3",49,6,"2529"
"446","Aalborg",1.43112825642419,"3",49,6,"2529"
"447","Aalborg",1.43112825642419,"3",49,6,"3539"
"448","Aalborg",1.60549740037701,"2",49,2,"3034"
"449","Aalborg",1.60549740037701,"2",49,2,"3034"
"450","Aalborg",1.38473442847644,"2",49,1,"2024"
"451","Aalborg",1.71705951187254,"3",49,3,"2529"
"452","Aalborg",1.71705951187254,"3",49,3,"3034"
"453","Aalborg",1.71705951187254,"3",49,3,"3539"
"454","Aalborg",1.86619152815722,"3",49,2,"2529"
"455","Aalborg",1.86619152815722,"3",49,2,"3034"
"456","Aalborg",1.66514181348428,"3",49,1,"3034"
"457","Aalborg",1.61953229016213,"3",49,2,"2529"
"458","Aalborg",1.61953229016213,"3",49,2,"3034"
"459","Aalborg",1.43338045105282,"2",49,1,"3034"
"460","Aalborg",1.34825476447532,"1",49,4,"2529"
"461","Aalborg",1.34825476447532,"1",49,4,"2529"
"462","Aalborg",1.34825476447532,"1",49,4,"3034"
"463","Aalborg",1.34825476447532,"1",49,4,"3539"
"464","Aalborg",1.41656670735505,"3",49,1,"3034"
"465","Aalborg",1.43297558920595,"3",49,3,"2529"
"466","Aalborg",1.43297558920595,"3",49,3,"3034"
"467","Aalborg",1.43297558920595,"3",49,3,"3539"
"468","Aalborg",1.55856034081341,"3",49,2,"2529"
"469","Aalborg",1.55856034081341,"3",49,2,"2529"
"470","Aalborg",1.68867050412566,"3",49,5,"2529"
"471","Aalborg",1.68867050412566,"3",49,5,"2529"
"472","Aalborg",1.68867050412566,"3",49,5,"3034"
"473","Aalborg",1.68867050412566,"3",49,5,"3034"
"474","Aalborg",1.68867050412566,"3",49,5,"3034"
"475","Aalborg",1.63322934833314,"3",49,3,"2024"
