Municipality,Fertility Rate,socio_economic_class,Age,Children,15-19,20-24,25-29,30-34,35-39,40-44,45-49
Aarhus,1.938154980755646,1,49,3,0,0,0,1,0,2,0
Aarhus,1.683369471707881,2,49,1,0,0,0,0,0,1,0
Aarhus,1.865887959148391,3,49,4,0,0,0,2,1,1,0
Aarhus,1.449470340415258,1,49,2,0,0,0,1,1,0,0
Aarhus,1.4770094823731306,3,49,3,0,1,1,1,0,0,0
Aarhus,1.6114191063303813,3,49,1,0,0,0,1,0,0,0
Aarhus,1.536997284533316,3,49,3,0,0,2,1,0,0,0
Aarhus,1.6340856125804941,3,49,4,0,1,0,2,1,0,0
Aarhus,1.7551936927359426,3,49,0,0,0,0,0,0,0,0
Aarhus,1.67255448728318,3,49,3,0,1,2,0,0,0,0
Aarhus,1.872188731076951,3,49,1,0,0,0,0,1,0,0
Aarhus,1.5660691779360187,3,49,3,0,0,0,2,1,0,0
Aarhus,1.7722347782730234,1,49,2,0,0,0,2,0,0,0
Aarhus,1.7207518771460135,3,49,3,0,0,2,1,0,0,0
Aarhus,1.3111719452667383,3,49,0,0,0,0,0,0,0,0
Albertslund,1.666758951951077,3,49,2,0,0,1,1,0,0,0
Albertslund,1.6998488268829552,3,49,2,0,0,0,2,0,0,0
Albertslund,1.8417501845225266,3,49,2,0,1,0,0,1,0,0
Albertslund,1.7195123147137488,3,49,4,0,0,3,0,0,1,0
Albertslund,1.5617063502610042,3,49,1,0,0,0,1,0,0,0
Albertslund,1.83776582967674,1,49,1,0,0,1,0,0,0,0
Albertslund,1.460200391805857,3,49,1,0,0,0,1,0,0,0
Albertslund,1.5113961628424213,3,49,2,0,2,0,0,0,0,0
Albertslund,2.1392726173205814,1,49,0,0,0,0,0,0,0,0
Albertslund,1.7378837023351017,2,49,0,0,0,0,0,0,0,0
Albertslund,1.8409353342146961,3,49,2,0,0,2,0,0,0,0
Albertslund,2.0024305135376705,3,49,2,0,1,1,0,0,0,0
Albertslund,1.8996840773247412,3,49,1,0,0,0,1,0,0,0
Albertslund,1.82983835186491,1,49,1,0,0,0,0,1,0,0
Albertslund,1.6035136320291237,2,49,3,0,0,3,0,0,0,0
Albertslund,1.8524342667165596,3,49,3,0,0,1,1,1,0,0
Albertslund,1.566995698075799,3,49,1,0,0,0,1,0,0,0
Albertslund,1.8565007755517655,2,49,1,0,0,1,0,0,0,0
Albertslund,1.88318401508933,1,49,0,0,0,0,0,0,0,0
Albertslund,1.769590371757648,3,49,1,0,0,1,0,0,0,0
Albertslund,1.6181479300688038,3,49,1,0,0,0,1,0,0,0
Albertslund,1.6598999546605604,3,49,0,0,0,0,0,0,0,0
Albertslund,1.50181963071365,1,49,1,0,0,0,0,1,0,0
Albertslund,1.7326785435245904,2,49,3,0,1,0,0,2,0,0
Albertslund,1.7226095859237949,2,49,0,0,0,0,0,0,0,0
Albertslund,1.3842622579799133,1,49,4,0,0,1,3,0,0,0
Albertslund,1.8244463380623337,1,49,2,0,0,0,2,0,0,0
Albertslund,1.4003949185470113,3,49,0,0,0,0,0,0,0,0
Albertslund,1.854531808843757,3,49,1,0,0,1,0,0,0,0
Albertslund,1.6907933959572765,3,49,1,0,0,0,1,0,0,0
Albertslund,1.7280176304974537,2,49,0,0,0,0,0,0,0,0
Albertslund,1.4746516699493744,3,49,3,0,0,1,1,1,0,0
Albertslund,1.5501944773618528,1,49,2,0,0,1,1,0,0,0
Albertslund,1.6340476312725245,3,49,1,0,0,0,0,1,0,0
Albertslund,1.9217097163171295,1,49,0,0,0,0,0,0,0,0
Albertslund,1.4866423299722507,3,49,2,0,1,0,0,0,1,0
Albertslund,1.8587219708396452,1,49,2,0,0,1,1,0,0,0
Albertslund,1.6315189140756579,2,49,2,0,0,1,1,0,0,0
Albertslund,1.6942970088121594,2,49,3,0,0,1,2,0,0,0
Albertslund,1.7797561945312665,1,49,1,0,0,0,1,0,0,0
Albertslund,1.8135589422773835,3,49,1,0,0,0,1,0,0,0
Albertslund,1.7486202702420683,2,49,3,0,0,2,1,0,0,0
Albertslund,2.027720324493623,3,49,3,0,1,1,0,1,0,0
Albertslund,1.9531615110405123,3,49,3,0,0,1,1,1,0,0
Albertslund,1.5528966957112225,1,49,3,0,1,1,1,0,0,0
Albertslund,1.4921276148218272,3,49,2,0,0,1,0,1,0,0
Albertslund,1.7257266776551028,2,49,1,1,0,0,0,0,0,0
Assens,2.4767765523280714,3,49,2,0,1,1,0,0,0,0
Assens,2.1044188638295647,2,49,0,0,0,0,0,0,0,0
Assens,1.9755606665180636,2,49,1,0,0,1,0,0,0,0
Assens,1.8856778604363111,3,49,3,0,0,0,2,0,1,0
Assens,2.2496923563357547,3,49,2,0,0,1,1,0,0,0
Assens,2.3548153694388394,3,49,1,0,1,0,0,0,0,0
Assens,2.2208768584737184,3,49,0,0,0,0,0,0,0,0
Assens,2.23141182486875,3,49,0,0,0,0,0,0,0,0
Assens,2.0193914822660752,3,49,3,0,2,0,1,0,0,0
Assens,2.3706020657659077,1,49,0,0,0,0,0,0,0,0
Assens,1.8534255379759412,3,49,1,0,0,1,0,0,0,0
Assens,2.2572545818141005,3,49,3,0,1,0,1,1,0,0
Assens,2.2143519630546487,3,49,2,0,1,0,0,1,0,0
Assens,2.0758093534843787,1,49,5,0,1,1,2,1,0,0
Assens,2.3675090886673757,3,49,0,0,0,0,0,0,0,0
Assens,2.3617486886983583,3,49,0,0,0,0,0,0,0,0
Assens,2.3136814981132208,3,49,1,0,0,1,0,0,0,0
Assens,2.197271089763368,1,49,4,0,0,2,2,0,0,0
Assens,2.1798973351188184,3,49,4,0,1,1,0,2,0,0
Assens,2.4299284350072106,3,49,3,0,0,1,1,1,0,0
Assens,2.3157363896680443,2,49,2,0,0,2,0,0,0,0
Assens,2.155221632127405,3,49,2,0,0,2,0,0,0,0
Assens,2.3710574257316033,1,49,3,1,1,1,0,0,0,0
Assens,2.3477098211412635,1,49,1,0,0,1,0,0,0,0
Assens,2.384437595961209,1,49,3,0,0,1,2,0,0,0
Assens,2.052556326482004,3,49,1,0,0,0,1,0,0,0
Assens,2.0368031242554143,2,49,3,0,0,2,1,0,0,0
Assens,2.1919311454826698,1,49,4,0,0,2,1,0,1,0
Assens,2.006761441924355,3,49,1,0,0,0,0,1,0,0
Assens,2.4535882450787434,3,49,2,0,0,0,2,0,0,0
Assens,1.9335111306653032,3,49,1,0,0,0,0,1,0,0
Assens,2.3965634897542,1,49,1,0,0,0,1,0,0,0
Assens,2.144516472935556,3,49,2,0,0,1,0,1,0,0
Assens,2.4166568226942067,3,49,3,0,0,1,1,1,0,0
Assens,2.40109749165262,3,49,2,0,0,0,0,2,0,0
Assens,2.3837243433522524,3,49,1,0,0,1,0,0,0,0
Assens,2.58747466734148,3,49,0,0,0,0,0,0,0,0
Assens,2.3040922746683647,3,49,3,0,0,0,1,2,0,0
Assens,2.3198930060701795,3,49,1,0,0,0,1,0,0,0
Assens,2.116769676822307,3,49,1,0,0,1,0,0,0,0
Assens,2.5507272564932295,3,49,2,0,1,0,1,0,0,0
Assens,2.01758976369358,3,49,1,0,0,1,0,0,0,0
Assens,2.3721970721871437,3,49,1,0,0,0,0,1,0,0
Assens,1.9088277534390232,3,49,3,0,1,0,1,1,0,0
Assens,1.9719555138328144,1,49,1,0,1,0,0,0,0,0
Assens,2.1794974536901415,3,49,3,0,1,0,2,0,0,0
Assens,2.2868810837359224,3,49,3,0,0,1,2,0,0,0
Assens,2.4842538767922666,3,49,3,1,0,0,2,0,0,0
Assens,2.1821224061916413,3,49,2,0,1,1,0,0,0,0
Assens,2.1524140965842675,1,49,2,0,0,1,1,0,0,0
Assens,1.8930304123425685,2,49,2,0,0,2,0,0,0,0
Assens,1.8118274830296253,1,49,2,0,0,1,1,0,0,0
Assens,1.5670411820777788,3,49,1,0,0,0,1,0,0,0
Assens,2.4188989356164465,1,49,4,0,0,1,3,0,0,0
Assens,2.397286570037026,2,49,1,0,0,0,1,0,0,0
Assens,2.485837246011355,1,49,1,0,0,1,0,0,0,0
Ballerup,1.8662288683553854,3,49,2,0,0,0,1,1,0,0
Ballerup,1.9965954302164564,3,49,0,0,0,0,0,0,0,0
Ballerup,1.5235163534398268,3,49,1,0,0,0,0,0,1,0
Ballerup,1.9255889552765149,1,49,3,0,0,1,2,0,0,0
Ballerup,1.7783202619354663,3,49,3,0,1,1,1,0,0,0
Ballerup,2.066554936349114,2,49,5,0,2,1,1,1,0,0
Ballerup,1.973140454510993,2,49,2,0,0,1,1,0,0,0
Ballerup,1.496281347894542,1,49,0,0,0,0,0,0,0,0
Ballerup,1.5813391612403664,1,49,1,0,1,0,0,0,0,0
Ballerup,1.8809349035134282,3,49,3,0,0,0,1,1,1,0
Ballerup,1.6358816443287543,3,49,1,0,0,1,0,0,0,0
Ballerup,1.6026520268123334,3,49,0,0,0,0,0,0,0,0
Ballerup,1.5144530431486039,3,49,1,0,0,1,0,0,0,0
Ballerup,2.038370495315072,3,49,0,0,0,0,0,0,0,0
Ballerup,1.9631936082296881,2,49,2,0,1,0,0,1,0,0
Ballerup,1.611372298930005,3,49,1,0,1,0,0,0,0,0
Ballerup,1.9386028553721695,3,49,3,0,0,2,1,0,0,0
Ballerup,2.050714988400176,3,49,2,0,1,1,0,0,0,0
Ballerup,1.8805870072443576,3,49,3,0,0,0,3,0,0,0
Ballerup,1.8953002980600093,3,49,6,0,1,2,2,1,0,0
Ballerup,1.521811948240864,3,49,0,0,0,0,0,0,0,0
Ballerup,1.8758260030514398,3,49,1,0,1,0,0,0,0,0
Ballerup,1.6012026115140992,3,49,4,1,1,0,1,1,0,0
Ballerup,1.9174479782302747,1,49,4,0,0,3,1,0,0,0
Ballerup,1.7163491578823327,1,49,3,0,1,2,0,0,0,0
Ballerup,1.7491817281150266,3,49,5,0,0,2,2,0,1,0
Ballerup,2.1551195051655387,3,49,1,0,0,0,1,0,0,0
Ballerup,1.9293918436339799,3,49,6,0,1,2,1,2,0,0
Ballerup,1.798527902636772,2,49,3,1,0,0,1,0,1,0
Ballerup,2.1844478136122802,2,49,1,0,0,1,0,0,0,0
Ballerup,1.894608820517343,3,49,1,0,1,0,0,0,0,0
Ballerup,2.030048056883653,3,49,3,0,1,1,0,0,1,0
Ballerup,2.0494605700279886,2,49,3,1,0,2,0,0,0,0
Ballerup,1.7262753566056395,1,49,3,0,0,2,0,0,1,0
Ballerup,1.483452408135971,3,49,1,0,0,0,1,0,0,0
Ballerup,1.7870818705932259,2,49,0,0,0,0,0,0,0,0
Ballerup,1.7790041992096495,2,49,1,0,0,1,0,0,0,0
Ballerup,1.8140172615202785,3,49,3,0,0,0,1,2,0,0
Ballerup,1.9830291287464992,2,49,1,0,0,1,0,0,0,0
Ballerup,1.9591367660662418,2,49,4,0,2,1,1,0,0,0
Ballerup,1.3310412642025846,3,49,1,0,1,0,0,0,0,0
Ballerup,1.9811316815944802,2,49,3,0,1,1,1,0,0,0
Ballerup,1.5569527281393847,3,49,5,0,0,1,3,1,0,0
Ballerup,2.1566007338910937,3,49,4,0,0,1,2,0,1,0
Ballerup,1.8481533487422857,1,49,2,0,0,2,0,0,0,0
Ballerup,1.681893372469989,3,49,1,0,0,0,1,0,0,0
Ballerup,1.683831759153331,3,49,0,0,0,0,0,0,0,0
Ballerup,1.9895125655042694,3,49,2,0,0,1,1,0,0,0
Ballerup,1.7434378512772564,3,49,0,0,0,0,0,0,0,0
Ballerup,1.7026291338066073,3,49,2,0,0,1,1,0,0,0
Ballerup,1.760292106517092,3,49,3,0,0,2,1,0,0,0
Ballerup,1.9011465473173823,1,49,0,0,0,0,0,0,0,0
Ballerup,1.9356828913598085,1,49,2,0,0,2,0,0,0,0
Ballerup,1.6839304453116504,2,49,5,0,0,1,3,1,0,0
Ballerup,1.9177028945218404,1,49,2,0,1,1,0,0,0,0
Ballerup,1.9551481070533494,1,49,3,0,2,1,0,0,0,0
Ballerup,1.8805625219193776,2,49,3,0,1,1,1,0,0,0
Ballerup,1.7216315257889376,3,49,1,0,0,0,1,0,0,0
Ballerup,2.120362933185564,1,49,2,1,1,0,0,0,0,0
Ballerup,1.7410943076908136,3,49,1,0,0,0,1,0,0,0
Ballerup,2.0220887787812774,1,49,1,0,0,0,1,0,0,0
Ballerup,1.9056869670050667,3,49,0,0,0,0,0,0,0,0
Ballerup,1.4619935720715587,1,49,1,0,0,0,1,0,0,0
Ballerup,1.6367549408800677,2,49,1,0,0,1,0,0,0,0
Ballerup,1.8262928142641874,3,49,0,0,0,0,0,0,0,0
Ballerup,1.8738739592577096,3,49,2,0,0,1,1,0,0,0
Ballerup,1.7888059491004542,1,49,1,0,0,1,0,0,0,0
Ballerup,2.161167891453031,1,49,2,0,1,1,0,0,0,0
Ballerup,1.6766787136223344,3,49,2,0,1,1,0,0,0,0
Ballerup,1.7738812361497942,1,49,1,0,0,0,0,1,0,0
Ballerup,1.892467438677429,3,49,4,0,0,2,1,0,1,0
Ballerup,1.980126506482732,2,49,2,0,0,1,1,0,0,0
Ballerup,1.6254714034983648,1,49,1,0,0,1,0,0,0,0
Ballerup,2.0578644785178497,3,49,4,0,1,1,1,1,0,0
Ballerup,1.441224397069098,1,49,1,0,0,0,1,0,0,0
Ballerup,1.5435307131517713,3,49,4,0,0,2,1,1,0,0
Ballerup,1.8069557129449876,3,49,1,0,0,0,0,1,0,0
Ballerup,1.6715423322673135,3,49,4,0,0,1,1,1,1,0
Ballerup,1.9227197218865766,2,49,2,0,0,0,1,1,0,0
Ballerup,1.8353323599148483,2,49,1,0,0,0,1,0,0,0
Ballerup,1.7039094839185094,3,49,2,0,0,0,2,0,0,0
Ballerup,1.5763997373835783,3,49,3,0,0,1,2,0,0,0
Ballerup,1.8596957231434947,3,49,3,0,1,0,1,1,0,0
Ballerup,1.4588749178702727,3,49,2,0,2,0,0,0,0,0
Billund,2.1719007056360824,3,49,2,0,0,2,0,0,0,0
Billund,2.2137189751319184,3,49,3,0,0,1,1,1,0,0
Billund,1.600919062417481,3,49,2,0,0,1,0,1,0,0
Billund,2.173344790634316,3,49,1,0,0,0,1,0,0,0
Billund,1.6881860663301589,3,49,4,0,1,1,1,1,0,0
Billund,2.0502342704921945,3,49,2,0,0,2,0,0,0,0
Billund,1.8871255529319697,2,49,1,0,0,1,0,0,0,0
Billund,2.0426606761941706,3,49,1,0,0,0,1,0,0,0
Billund,1.6446377106299197,2,49,2,1,0,1,0,0,0,0
Billund,1.9582958047418249,3,49,2,0,0,1,1,0,0,0
Billund,1.916550334846732,2,49,4,0,1,2,0,1,0,0
Billund,1.8729560877507532,1,49,0,0,0,0,0,0,0,0
Billund,1.9880265081222217,1,49,0,0,0,0,0,0,0,0
Billund,1.7972386482508487,3,49,4,0,1,2,0,0,1,0
Billund,1.5713987449756397,1,49,1,0,0,0,1,0,0,0
Billund,1.9073810970803204,3,49,3,0,0,3,0,0,0,0
Billund,2.0280903384241022,2,49,3,0,0,1,2,0,0,0
Billund,1.6758721600671405,3,49,3,0,0,0,2,1,0,0
Billund,1.853404537238213,1,49,3,0,0,2,1,0,0,0
Billund,1.6745259719610444,1,49,5,0,0,1,2,2,0,0
Billund,1.8397252337609207,3,49,2,1,0,1,0,0,0,0
Billund,1.8271254482024688,1,49,1,1,0,0,0,0,0,0
Billund,2.074190934765996,3,49,0,0,0,0,0,0,0,0
Billund,1.731020527190338,3,49,3,0,0,0,3,0,0,0
Billund,2.016978402014427,3,49,0,0,0,0,0,0,0,0
Billund,1.873667807506358,2,49,3,0,0,1,1,1,0,0
Billund,1.9035328848091682,1,49,2,0,1,1,0,0,0,0
Billund,2.3284312742618787,3,49,2,0,0,0,2,0,0,0
Billund,2.057778737957864,3,49,0,0,0,0,0,0,0,0
Billund,2.1945040366222757,3,49,1,0,0,0,0,1,0,0
Billund,2.2609155198552124,3,49,0,0,0,0,0,0,0,0
Billund,1.94942085949861,3,49,1,0,0,0,1,0,0,0
Billund,2.017320370234866,1,49,2,0,0,1,1,0,0,0
Billund,2.1130440547743334,3,49,1,0,1,0,0,0,0,0
Billund,1.7977797864049676,3,49,0,0,0,0,0,0,0,0
Billund,1.7587859472427876,2,49,5,0,1,2,1,1,0,0
Billund,1.8642006516307907,3,49,1,0,0,0,0,1,0,0
Billund,1.9430837850419203,1,49,1,0,0,0,1,0,0,0
Billund,1.9310816176559276,3,49,1,0,0,1,0,0,0,0
Billund,2.1453383011103946,1,49,2,0,0,1,1,0,0,0
Esbjerg,1.7302391545769644,3,49,2,0,0,2,0,0,0,0
Esbjerg,1.7666710849513025,3,49,4,0,1,1,2,0,0,0
Esbjerg,1.6166402807189175,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.820296053650063,2,49,2,1,0,0,1,0,0,0
Esbjerg,1.8232312437808191,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.524119183260567,2,49,2,0,1,1,0,0,0,0
Esbjerg,1.7278868345918685,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.9126979494514893,3,49,1,0,0,0,0,1,0,0
Esbjerg,1.9269645795511314,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.7209928200510713,2,49,4,0,0,2,1,1,0,0
Esbjerg,1.806300066357463,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.8102103780488246,1,49,2,0,0,2,0,0,0,0
Esbjerg,1.882015531193471,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.7629541995938722,2,49,1,0,0,1,0,0,0,0
Esbjerg,2.0513703435469886,2,49,1,0,0,0,1,0,0,0
Esbjerg,1.6622285396895033,1,49,2,0,0,2,0,0,0,0
Esbjerg,1.8128690619028993,2,49,2,0,0,1,1,0,0,0
Esbjerg,1.8576602980860046,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.4655343242498102,3,49,3,0,0,1,1,1,0,0
Esbjerg,1.7075730982185888,3,49,1,0,1,0,0,0,0,0
Esbjerg,1.8731722097771089,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.6573557564028538,2,49,0,0,0,0,0,0,0,0
Esbjerg,1.8070482117213942,3,49,4,0,0,0,2,2,0,0
Esbjerg,1.5926334856540594,1,49,1,0,0,1,0,0,0,0
Esbjerg,1.6775114779438902,2,49,1,0,1,0,0,0,0,0
Esbjerg,1.513745610237527,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.9533422019353748,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.4045500090050598,3,49,5,0,1,2,1,1,0,0
Esbjerg,1.6467647834960206,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.771978900545646,2,49,4,0,0,1,1,1,1,0
Esbjerg,1.8774001366014366,1,49,2,0,1,0,1,0,0,0
Esbjerg,1.9009549094281162,3,49,1,0,0,0,0,1,0,0
Esbjerg,1.6017078391037272,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.599792079383863,3,49,3,0,1,0,2,0,0,0
Esbjerg,1.7048791983308766,3,49,3,0,1,0,1,1,0,0
Esbjerg,1.8607884103974666,1,49,3,0,0,2,1,0,0,0
Esbjerg,1.5094181812183511,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.6847183542278867,1,49,3,0,1,1,1,0,0,0
Esbjerg,1.9318459253676137,3,49,6,0,0,1,3,2,0,0
Esbjerg,1.5896362103376407,3,49,4,0,1,1,1,1,0,0
Esbjerg,1.7354366637391068,1,49,2,0,0,0,2,0,0,0
Esbjerg,1.6139007182559104,2,49,2,0,0,0,1,1,0,0
Esbjerg,1.7173417866108893,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.481419199236451,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.93386418413233,3,49,3,0,0,0,3,0,0,0
Esbjerg,1.5863730110191199,1,49,4,0,1,1,1,1,0,0
Esbjerg,1.8220132161903257,1,49,3,0,0,1,0,2,0,0
Esbjerg,1.607359974290639,3,49,2,0,0,0,1,0,1,0
Esbjerg,1.424624839068017,1,49,0,0,0,0,0,0,0,0
Esbjerg,1.9764173210028326,2,49,1,0,0,0,1,0,0,0
Esbjerg,1.7229732754740845,3,49,3,0,1,0,1,1,0,0
Esbjerg,1.6475411578639554,3,49,2,0,1,0,0,1,0,0
Esbjerg,1.7344754379385499,3,49,3,0,0,1,1,0,1,0
Esbjerg,1.574602737118247,3,49,5,0,2,2,1,0,0,0
Esbjerg,1.6356180307816595,3,49,2,0,1,1,0,0,0,0
Esbjerg,1.9289909772856824,1,49,2,0,0,1,1,0,0,0
Esbjerg,1.6355621443328383,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.7582471103174027,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.5009798099608993,3,49,4,0,0,2,1,1,0,0
Esbjerg,1.5259973108774278,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.7713650109546943,2,49,1,0,0,0,1,0,0,0
Esbjerg,1.2897494901170767,3,49,2,0,1,0,0,0,1,0
Esbjerg,1.7000152471200651,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.7075516390612575,1,49,0,0,0,0,0,0,0,0
Esbjerg,1.6868509984961697,2,49,3,0,0,1,1,1,0,0
Esbjerg,1.722395357731525,2,49,4,0,2,1,0,1,0,0
Esbjerg,1.622650294847993,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.4523081372111122,3,49,2,0,0,1,0,1,0,0
Esbjerg,1.7929501063820945,1,49,3,0,0,1,2,0,0,0
Esbjerg,1.7472870180394997,2,49,2,0,0,0,1,1,0,0
Esbjerg,1.4166319154119966,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.605727954623562,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.7471661822937496,1,49,0,0,0,0,0,0,0,0
Esbjerg,1.4849091524054732,2,49,2,0,1,0,0,1,0,0
Esbjerg,1.8077275515686975,2,49,2,0,0,2,0,0,0,0
Esbjerg,1.6912250325917424,3,49,0,0,0,0,0,0,0,0
Esbjerg,2.002636062007719,3,49,2,0,0,0,1,1,0,0
Esbjerg,1.62529890153068,1,49,0,0,0,0,0,0,0,0
Esbjerg,1.431241132260089,2,49,3,0,0,1,2,0,0,0
Esbjerg,1.6526907395882098,1,49,2,0,0,2,0,0,0,0
Esbjerg,1.4565153520428944,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.7830309540489615,3,49,1,0,0,0,0,1,0,0
Esbjerg,1.539418840873959,3,49,2,0,0,1,0,1,0,0
Esbjerg,1.4526454970831162,3,49,3,0,0,1,2,0,0,0
Esbjerg,1.4845097147881678,2,49,4,0,2,1,1,0,0,0
Esbjerg,1.7521108838374315,3,49,1,1,0,0,0,0,0,0
Esbjerg,1.776642265588988,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.785614393772838,2,49,1,0,0,1,0,0,0,0
Esbjerg,1.8048966818357242,1,49,4,0,0,3,1,0,0,0
Esbjerg,1.7714325186612436,3,49,2,0,0,0,2,0,0,0
Esbjerg,1.7923856226480617,2,49,1,0,0,0,0,1,0,0
Esbjerg,1.8925092691541587,1,49,3,0,1,1,1,0,0,0
Esbjerg,1.638369382609612,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.854439643501805,3,49,1,0,1,0,0,0,0,0
Esbjerg,1.7889067175808917,3,49,2,0,0,2,0,0,0,0
Esbjerg,1.7923265162492077,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.8570078728728858,3,49,3,0,0,1,2,0,0,0
Esbjerg,1.5547042637369062,1,49,2,0,0,1,1,0,0,0
Esbjerg,1.5783329614658668,3,49,3,0,0,2,1,0,0,0
Esbjerg,1.8054766924763481,1,49,1,0,1,0,0,0,0,0
Esbjerg,1.5894862636426945,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.4318250214972856,2,49,3,0,0,2,1,0,0,0
Esbjerg,1.7099593450270036,1,49,0,0,0,0,0,0,0,0
Esbjerg,1.945680397441944,1,49,0,0,0,0,0,0,0,0
Esbjerg,1.5566058804570657,3,49,2,0,0,0,2,0,0,0
Esbjerg,1.7268410262935223,3,49,3,0,1,1,0,0,1,0
Esbjerg,1.8391675397525913,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.8493684999210065,1,49,4,0,0,2,2,0,0,0
Esbjerg,1.7115241748478982,3,49,3,0,0,0,2,0,1,0
Esbjerg,1.5257947715757665,1,49,0,0,0,0,0,0,0,0
Esbjerg,1.5215222563551174,2,49,2,0,0,1,1,0,0,0
Esbjerg,1.500035199741749,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.5618764963254974,1,49,3,0,1,1,1,0,0,0
Esbjerg,1.4156138147735928,1,49,0,0,0,0,0,0,0,0
Esbjerg,1.4049831023763257,3,49,3,0,0,0,3,0,0,0
Esbjerg,1.5730814204564436,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.6437104916181153,1,49,2,0,0,2,0,0,0,0
Esbjerg,1.3843004999690809,1,49,1,0,0,1,0,0,0,0
Esbjerg,1.6726991905019504,1,49,1,0,0,1,0,0,0,0
Esbjerg,1.4610448507208447,1,49,0,0,0,0,0,0,0,0
Esbjerg,1.7043290507639814,3,49,3,0,0,1,1,1,0,0
Esbjerg,2.0553568547408805,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.6980814187702025,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.957181426998305,3,49,2,0,0,0,0,1,1,0
Esbjerg,1.5796069458117097,3,49,4,0,0,2,1,0,1,0
Esbjerg,1.5979194083059873,3,49,3,0,0,2,0,1,0,0
Esbjerg,1.6239573780135856,1,49,2,0,0,1,1,0,0,0
Esbjerg,1.6194332399450382,1,49,1,0,0,1,0,0,0,0
Esbjerg,1.6908057679268305,3,49,3,0,0,1,1,1,0,0
Esbjerg,1.7654292514684118,1,49,2,0,1,0,1,0,0,0
Esbjerg,1.638635194053962,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.3524509218675587,3,49,3,1,0,1,0,0,1,0
Esbjerg,1.864735364233685,3,49,5,0,0,1,3,1,0,0
Esbjerg,1.7787182615448012,2,49,1,0,0,1,0,0,0,0
Esbjerg,1.84077859517245,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.525682339046495,3,49,2,0,0,0,1,1,0,0
Esbjerg,2.024274908612187,2,49,1,0,0,0,0,1,0,0
Esbjerg,1.820941703973982,3,49,3,0,1,0,1,1,0,0
Esbjerg,1.7737694278918577,3,49,3,0,0,1,1,0,1,0
Esbjerg,1.7726804002041956,1,49,2,0,1,0,0,1,0,0
Esbjerg,1.740709342106415,3,49,3,0,0,1,1,0,1,0
Esbjerg,1.715005701855193,1,49,1,0,0,1,0,0,0,0
Esbjerg,1.232039606929232,1,49,1,0,0,0,1,0,0,0
Esbjerg,1.6180935723441723,3,49,4,0,0,0,2,1,1,0
Esbjerg,1.5578167651782138,3,49,3,0,0,2,1,0,0,0
Esbjerg,2.0112060566722847,1,49,1,0,0,1,0,0,0,0
Esbjerg,1.99760982454331,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.7773352263183315,3,49,3,0,0,1,2,0,0,0
Esbjerg,1.9433885259206667,2,49,2,0,0,2,0,0,0,0
Esbjerg,1.620362742290174,1,49,3,0,0,1,2,0,0,0
Esbjerg,1.786720331139805,1,49,3,0,1,1,1,0,0,0
Esbjerg,1.5808520097794037,3,49,3,0,0,0,1,2,0,0
Esbjerg,1.4905381117579162,3,49,2,0,0,0,2,0,0,0
Esbjerg,1.5403130991716163,3,49,1,0,0,0,0,0,1,0
Esbjerg,1.8127399946015734,3,49,2,0,0,0,1,1,0,0
Esbjerg,1.7385963423509123,1,49,4,0,2,0,2,0,0,0
Esbjerg,1.6626780873053992,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.5990119229265096,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.5437249608336305,1,49,0,0,0,0,0,0,0,0
Esbjerg,1.73489283056916,2,49,2,0,0,0,1,1,0,0
