Municipality,Fertility Rate,socio_economic_class,Age,Children,15-19,20-24,25-29,30-34,35-39,40-44,45-49
Aabenraa,1.6418448837230606,1,49,1,0,1,0,0,0,0,0
Aabenraa,1.7105941675315706,2,49,7,1,0,1,2,2,1,0
Aabenraa,1.4308269040109363,1,49,2,0,0,2,0,0,0,0
Aabenraa,1.7298197726693612,3,49,2,0,0,1,0,1,0,0
Aabenraa,1.7649351791085859,3,49,6,0,2,2,2,0,0,0
Aabenraa,1.4563682230661492,2,49,4,1,0,1,0,1,0,1
Aabenraa,1.4839297690594604,2,49,4,0,2,1,1,0,0,0
Aabenraa,1.6286977098169368,3,49,3,0,0,1,1,1,0,0
Aabenraa,1.5438968568180547,3,49,6,2,0,1,2,0,1,0
Aabenraa,1.5432639628893576,3,49,7,0,1,1,1,2,1,1
Aabenraa,1.7451913268669048,3,49,4,0,0,1,1,1,0,1
Aabenraa,1.708743963315951,3,49,0,0,0,0,0,0,0,0
Aabenraa,1.6202468643244385,3,49,5,0,1,1,2,1,0,0
Aabenraa,1.8288216147161318,3,49,5,0,0,1,1,1,1,1
Aabenraa,1.9578962279993943,3,49,7,1,0,1,3,2,0,0
Aabenraa,1.6377703472044076,3,49,3,0,0,0,1,1,1,0
Aabenraa,1.868854110623385,1,49,2,0,1,0,1,0,0,0
Aabenraa,1.7831859161211936,3,49,3,0,0,1,0,0,1,1
Aabenraa,2.137961078486951,3,49,3,1,0,1,0,1,0,0
Aabenraa,1.781065731514385,3,49,2,0,1,0,0,1,0,0
Aabenraa,1.5767528869191283,1,49,3,0,0,3,0,0,0,0
Aabenraa,1.99292237610186,3,49,4,1,1,0,2,0,0,0
Aabenraa,1.53968081050905,1,49,0,0,0,0,0,0,0,0
Aabenraa,1.723363209194307,2,49,4,0,0,1,1,1,0,1
Aabenraa,1.430215507169737,3,49,4,0,0,2,0,0,2,0
Aabenraa,1.6046351720064098,2,49,5,2,1,1,0,1,0,0
Aabenraa,1.3337502916237223,3,49,7,0,1,4,1,1,0,0
Aabenraa,2.0051379376683607,1,49,2,0,0,0,2,0,0,0
Aabenraa,1.4962761862677945,2,49,3,0,2,0,1,0,0,0
Aabenraa,1.794671873284972,3,49,4,0,0,1,1,1,1,0
Aabenraa,1.5305450084316259,3,49,4,0,1,2,0,0,1,0
Aabenraa,1.4914132324080616,3,49,4,0,0,1,2,0,1,0
Aabenraa,1.7161835771595404,3,49,7,0,0,2,1,2,2,0
Aabenraa,1.738085717831344,3,49,5,0,0,0,3,0,1,1
Aabenraa,1.5225767717018452,3,49,4,1,0,1,1,0,0,1
Aabenraa,1.682264228484495,3,49,6,1,1,2,0,0,1,1
Aabenraa,1.6453871786630103,3,49,3,0,0,1,1,0,1,0
Aabenraa,1.9853465653181717,3,49,2,1,1,0,0,0,0,0
Aabenraa,1.7778215990237718,1,49,4,0,1,1,1,1,0,0
Aabenraa,1.5087122898150396,3,49,4,0,1,2,0,1,0,0
Aabenraa,1.6759345432298058,3,49,5,1,0,1,0,1,0,2
Aabenraa,1.554816667068204,1,49,2,0,0,1,1,0,0,0
Aabenraa,2.039569751076119,3,49,6,0,0,2,2,2,0,0
Aabenraa,1.5722168573025768,2,49,5,0,1,2,1,0,1,0
Aabenraa,1.5833808663080207,3,49,6,0,0,2,2,1,0,1
Aabenraa,1.516649198951029,1,49,3,0,1,1,0,1,0,0
Aabenraa,1.6873473383719824,2,49,3,0,1,1,1,0,0,0
Aabenraa,1.7191072734037312,3,49,2,0,0,0,2,0,0,0
Aabenraa,1.8328127072176963,3,49,3,0,0,2,1,0,0,0
Aabenraa,1.5933697748550462,1,49,0,0,0,0,0,0,0,0
Aabenraa,1.7515857352497335,2,49,2,0,0,0,1,0,1,0
Aabenraa,1.5398583374055557,3,49,3,0,1,1,0,0,0,1
Aabenraa,1.670733208590563,2,49,6,0,1,1,2,0,1,1
Aabenraa,1.5428564028990936,3,49,6,0,0,0,2,4,0,0
Aabenraa,1.4913605735403626,3,49,3,1,1,0,0,1,0,0
Aabenraa,1.6928060000415033,3,49,6,0,0,3,1,1,0,1
Aabenraa,1.7001624092695249,3,49,2,0,0,0,1,1,0,0
Aabenraa,1.6889129575166848,3,49,5,0,0,1,2,0,1,1
Aabenraa,1.3841211125245578,1,49,0,0,0,0,0,0,0,0
Aabenraa,1.7335467028193998,3,49,6,0,0,0,3,2,1,0
Aabenraa,1.977136820656386,3,49,2,0,0,1,1,0,0,0
Aabenraa,1.4015453919878507,3,49,4,0,0,1,1,1,0,1
Aabenraa,1.5639738902089633,1,49,1,0,0,1,0,0,0,0
Aabenraa,1.4000614006759986,3,49,3,0,1,0,0,0,1,1
Aabenraa,1.8621881966647735,3,49,2,0,0,1,0,1,0,0
Aabenraa,1.5333143549090777,3,49,2,0,0,0,2,0,0,0
Aabenraa,1.8598205807036936,3,49,2,0,0,2,0,0,0,0
Aabenraa,1.4176437548816587,3,49,2,0,0,1,0,0,1,0
Aabenraa,1.6106064579425952,1,49,2,1,0,1,0,0,0,0
Aabenraa,1.488324774498421,3,49,5,0,1,1,2,1,0,0
Aabenraa,1.6706790564902372,3,49,5,0,1,3,1,0,0,0
Aabenraa,1.5661869179326044,3,49,4,0,1,1,1,1,0,0
Aabenraa,1.7378478305408085,2,49,2,1,0,0,0,1,0,0
Aabenraa,1.8738758713187837,3,49,3,0,1,1,0,1,0,0
Aabenraa,1.9857294080025367,3,49,8,0,1,2,1,2,0,2
Aabenraa,1.9234283607187286,3,49,2,0,0,1,1,0,0,0
Aabenraa,1.626728786754368,3,49,3,0,1,0,2,0,0,0
Aabenraa,1.3343261838664153,3,49,0,0,0,0,0,0,0,0
Aabenraa,1.6449075339136965,3,49,4,0,1,2,0,0,0,1
Aabenraa,1.7689086884636636,3,49,5,0,0,1,0,3,1,0
Aabenraa,1.449023027601025,2,49,9,1,1,2,1,1,2,1
Aabenraa,1.9131776295551146,1,49,2,0,1,0,0,1,0,0
Aabenraa,1.6512007157411444,3,49,5,0,0,2,2,0,0,1
Aalborg,1.4893643450428182,3,49,3,1,0,0,1,1,0,0
Aalborg,1.5062362378222278,3,49,3,0,0,0,2,0,0,1
Aalborg,1.9295004565060268,1,49,1,0,0,0,1,0,0,0
Aalborg,1.5061543913745312,3,49,1,0,1,0,0,0,0,0
Aalborg,1.526938068131639,3,49,8,0,0,3,2,1,2,0
Aalborg,1.4959527509696287,3,49,3,0,0,0,1,1,1,0
Aalborg,1.6930146232144607,2,49,4,0,0,0,2,0,0,2
Aalborg,1.431788705576874,3,49,6,1,2,1,1,1,0,0
Aalborg,1.8430856441076793,1,49,1,0,0,1,0,0,0,0
Aalborg,1.7947346535041437,3,49,6,1,0,2,2,0,1,0
Aalborg,1.473464246928862,3,49,7,1,2,1,0,2,0,1
Aalborg,1.5793577871798834,1,49,1,0,0,1,0,0,0,0
Aalborg,1.259323042442122,2,49,3,1,0,1,1,0,0,0
Aalborg,1.5140979352801922,3,49,2,0,0,0,0,1,1,0
Aalborg,1.629629715802286,2,49,1,0,1,0,0,0,0,0
Aalborg,1.4254826414147068,3,49,3,0,2,0,0,1,0,0
Aalborg,1.513189880444445,3,49,1,0,0,0,0,1,0,0
Aalborg,1.6055601538739461,2,49,2,0,2,0,0,0,0,0
Aalborg,1.2256453821831883,3,49,7,0,2,1,1,2,0,1
Aalborg,1.7492792879412817,2,49,6,1,0,3,1,0,1,0
Aalborg,1.5770706095037026,2,49,5,0,0,2,0,1,1,1
Aalborg,1.5172054177130248,3,49,3,0,0,1,2,0,0,0
Aalborg,1.8685498291487022,3,49,4,0,0,2,2,0,0,0
Aalborg,1.6233330794761704,3,49,2,0,0,0,1,1,0,0
Aalborg,1.406708918959129,1,49,2,0,1,0,1,0,0,0
Aalborg,1.6588393476935737,2,49,12,1,2,4,3,1,1,0
Aalborg,1.6918858034852038,3,49,6,0,0,2,2,2,0,0
Aalborg,1.598916392258309,3,49,5,1,1,0,2,0,0,1
Aalborg,1.7038633174563425,3,49,5,0,0,1,3,1,0,0
Aalborg,1.5900652926674306,2,49,4,0,0,1,2,0,0,1
Aalborg,1.1870914713322769,3,49,5,0,0,2,2,0,1,0
Aalborg,1.4910069798908785,2,49,5,0,1,1,2,0,1,0
Aalborg,1.3993740766285274,3,49,5,0,1,1,1,1,1,0
Aalborg,1.6601506071239436,3,49,2,0,0,1,1,0,0,0
Aalborg,1.8863254101331166,3,49,3,0,0,1,1,1,0,0
Aalborg,1.2282000213490536,3,49,2,0,0,1,0,1,0,0
Aalborg,1.5867329650943793,3,49,3,1,0,0,2,0,0,0
Aalborg,1.9456316919177883,2,49,3,0,1,1,0,0,1,0
Aalborg,2.0014555755405423,2,49,5,0,1,1,0,1,2,0
Aalborg,1.2976761871885019,2,49,5,0,1,3,0,0,1,0
Aalborg,1.5792565790667354,2,49,1,0,0,0,0,1,0,0
Aalborg,1.5349828262576868,3,49,2,0,0,2,0,0,0,0
Aalborg,1.6561008569414435,3,49,4,0,0,2,0,2,0,0
Aalborg,1.6886601847548666,1,49,1,0,0,0,1,0,0,0
Aalborg,1.5137897857398044,3,49,3,0,0,0,2,1,0,0
Aalborg,1.6035565335576316,3,49,3,0,0,1,0,1,0,1
Aalborg,1.646424030591946,2,49,8,0,2,3,2,1,0,0
Aalborg,1.5940117992955802,1,49,2,0,0,1,1,0,0,0
Aalborg,1.3462017151499708,1,49,3,0,1,0,1,0,1,0
Aalborg,1.376601227692676,2,49,4,1,3,0,0,0,0,0
Aalborg,1.6815453725402032,1,49,4,0,1,1,0,2,0,0
Aalborg,1.5340177176027106,3,49,1,0,0,0,1,0,0,0
Aalborg,1.8428661481222508,2,49,2,0,0,1,1,0,0,0
Aalborg,1.548404857167917,3,49,5,1,0,1,2,1,0,0
Aalborg,1.5193731842254752,3,49,1,0,0,0,0,1,0,0
Aalborg,1.5075203005688549,3,49,4,0,0,0,3,1,0,0
Aalborg,1.6143965027099225,3,49,3,1,0,0,0,2,0,0
Aalborg,1.6911483171956365,3,49,5,0,0,2,0,1,1,1
Aalborg,1.5460013883280002,3,49,5,1,1,1,2,0,0,0
Aalborg,1.5491273917266615,2,49,5,0,1,1,2,1,0,0
Aalborg,1.460861624608819,3,49,3,0,0,3,0,0,0,0
Aalborg,1.860128129583584,3,49,3,0,1,0,2,0,0,0
Aalborg,1.6841467963535115,3,49,4,1,0,0,0,0,3,0
Aalborg,1.4891011629876485,3,49,3,0,0,0,2,0,0,1
Aalborg,1.669954726706625,3,49,8,0,2,3,3,0,0,0
Aalborg,1.5410193048931147,3,49,1,0,0,0,1,0,0,0
Aalborg,1.6286105673022364,3,49,5,0,1,2,2,0,0,0
Aalborg,1.4762544856988271,1,49,3,0,0,2,0,0,1,0
Aalborg,1.7829040861203822,1,49,2,0,0,2,0,0,0,0
Aalborg,1.3741297053225991,2,49,6,1,1,2,2,0,0,0
Aalborg,1.7171961764871488,3,49,2,0,1,1,0,0,0,0
Aalborg,1.8381497087529117,2,49,8,1,1,2,2,2,0,0
Aalborg,1.565985432847536,3,49,5,0,1,3,0,0,0,1
Aalborg,1.680190492993377,1,49,1,0,0,0,1,0,0,0
Aalborg,1.5132558212420002,1,49,4,0,0,2,2,0,0,0
Aalborg,1.349616196189443,2,49,9,1,0,3,2,1,1,1
Aalborg,1.6500564996470684,1,49,4,0,0,2,0,0,2,0
Aalborg,1.5821045438788233,2,49,5,0,1,1,3,0,0,0
Aalborg,1.5895419155884127,2,49,3,0,0,0,2,1,0,0
Aalborg,1.5634719857793669,3,49,2,1,0,0,1,0,0,0
Aalborg,1.7475851102850402,1,49,3,0,0,3,0,0,0,0
Aalborg,1.2319667043762597,3,49,5,1,1,0,1,0,2,0
Aalborg,1.5931531006963298,3,49,5,0,0,1,1,0,2,1
Aalborg,1.6788641034631062,2,49,2,0,0,0,1,0,1,0
Aalborg,1.754304568350207,3,49,1,0,1,0,0,0,0,0
Aalborg,1.602986046746669,1,49,4,0,2,0,1,0,1,0
Aalborg,1.6140090432407344,2,49,5,1,1,0,0,2,1,0
Aalborg,1.6978141772590334,3,49,1,0,0,0,1,0,0,0
Aalborg,1.9344987460764094,3,49,8,3,0,2,3,0,0,0
Aalborg,1.6980652253631767,3,49,4,1,2,0,1,0,0,0
Aalborg,1.2722621922323507,3,49,5,0,0,1,1,1,1,1
Aalborg,1.790529405478964,3,49,5,1,0,2,1,0,1,0
Aalborg,1.3853050122182704,3,49,6,0,2,1,0,0,2,1
Aalborg,1.5897329576410157,1,49,2,0,1,0,0,0,1,0
Aalborg,1.5089266670187322,3,49,7,0,0,2,2,2,1,0
Aalborg,1.7794461830513233,2,49,9,1,1,5,1,0,1,0
Aalborg,1.9776906954992737,3,49,3,1,0,2,0,0,0,0
Aalborg,1.5930821795687617,1,49,0,0,0,0,0,0,0,0
Aalborg,1.5426343210510625,3,49,3,0,0,1,1,1,0,0
Aalborg,1.7648432658577777,2,49,6,0,3,0,1,1,0,1
Aalborg,1.686933985353279,3,49,5,0,0,1,1,1,1,1
Aalborg,1.4441789657892163,3,49,3,0,1,0,0,2,0,0
Aalborg,1.6192297989653908,3,49,3,0,0,0,2,1,0,0
Aalborg,1.3920025145301624,3,49,6,1,1,1,1,1,1,0
Aalborg,1.793843612541905,2,49,2,0,0,0,1,0,1,0
Aalborg,1.4290015494686148,2,49,8,1,1,2,2,1,1,0
Aalborg,1.822602346846431,3,49,4,0,0,0,1,2,1,0
Aalborg,1.623328236862644,3,49,5,0,0,1,2,2,0,0
Aalborg,1.4675274439959187,2,49,2,0,0,0,1,0,0,1
Aalborg,1.608680048237996,1,49,2,0,0,2,0,0,0,0
Aalborg,1.706526401085927,3,49,6,1,0,1,2,1,0,1
Aalborg,1.5953846468229647,3,49,9,1,2,2,1,2,0,1
Aalborg,1.8356387181516807,3,49,12,3,5,2,2,0,0,0
Aalborg,1.8015341995261163,3,49,4,1,0,2,1,0,0,0
Aalborg,1.5793497720481888,3,49,7,1,1,2,1,1,1,0
Aalborg,1.9154855932592334,3,49,4,1,0,1,1,0,0,1
Aalborg,1.5804500449183903,3,49,6,0,1,1,3,0,1,0
Aalborg,1.4507986129985904,3,49,1,0,0,1,0,0,0,0
Aalborg,1.6684706313211226,3,49,4,0,1,1,0,0,2,0
Aalborg,1.5319823623379374,1,49,1,0,0,0,1,0,0,0
Aalborg,1.3137329433416258,1,49,1,0,0,1,0,0,0,0
Aalborg,1.7822724021635103,1,49,0,0,0,0,0,0,0,0
Aalborg,1.6463292718007974,1,49,0,0,0,0,0,0,0,0
Aalborg,1.519574735337123,3,49,2,0,1,0,0,0,1,0
Aalborg,1.6998870002830286,3,49,4,1,2,0,1,0,0,0
Aalborg,1.6472331618258618,1,49,2,0,0,0,1,1,0,0
Aalborg,1.6021513216148577,2,49,5,0,1,2,1,0,0,1
Aalborg,1.8179742665525576,2,49,6,0,0,2,2,2,0,0
Aalborg,1.6734154128099472,3,49,3,0,0,1,1,0,0,1
Aalborg,1.5948482968584141,2,49,2,0,0,2,0,0,0,0
Aalborg,1.6367111074371457,3,49,2,1,0,0,1,0,0,0
Aalborg,1.4706073685948478,3,49,2,0,0,0,0,0,1,1
Aalborg,1.6820605158881619,2,49,3,0,1,0,1,1,0,0
Aalborg,1.7468985869680231,2,49,10,2,0,2,0,3,2,1
Aalborg,1.9473629075539292,3,49,4,0,0,1,3,0,0,0
Aalborg,1.6799541022495939,3,49,5,0,0,1,1,3,0,0
Aalborg,1.57413872926538,3,49,0,0,0,0,0,0,0,0
Aalborg,1.601968022761406,1,49,2,0,0,2,0,0,0,0
Aalborg,1.6990976029579234,3,49,5,0,1,1,2,0,1,0
Aalborg,1.8512932676433018,3,49,8,2,1,3,0,2,0,0
Aalborg,1.5836735958875592,3,49,5,0,1,2,1,0,0,1
Aalborg,1.8383280287030697,2,49,1,0,0,0,1,0,0,0
Aalborg,1.8577019009971638,2,49,8,2,1,1,2,0,2,0
Aalborg,1.8033348294460956,3,49,2,0,0,2,0,0,0,0
Aalborg,1.7387130720040456,1,49,4,0,0,3,1,0,0,0
Aalborg,1.377331714877318,3,49,4,0,0,1,0,0,0,3
Aalborg,1.806874308958588,3,49,2,0,0,1,1,0,0,0
Aalborg,1.8235801722859406,3,49,0,0,0,0,0,0,0,0
Aalborg,1.7625600125743006,2,49,5,0,0,1,1,2,1,0
Aalborg,1.6949564721999488,3,49,5,0,0,2,1,1,0,1
Aalborg,1.5256144373803242,3,49,4,1,0,1,0,1,0,1
Aalborg,1.4340926864847428,2,49,6,0,1,2,0,1,2,0
Aalborg,1.6569497591204458,3,49,2,0,1,0,1,0,0,0
Aalborg,1.4418205007037102,3,49,4,0,0,1,0,1,0,2
Aalborg,1.6562400288455033,3,49,5,0,0,1,1,2,1,0
Aalborg,1.7011696738389597,3,49,5,0,1,1,1,1,1,0
Aalborg,1.3301680132374198,2,49,4,0,1,1,1,0,0,1
Aalborg,1.312529486192697,3,49,5,0,1,1,1,0,2,0
Aalborg,1.763348936407386,2,49,2,0,1,0,0,0,0,1
Aalborg,1.7726674673541982,3,49,3,0,0,0,2,0,1,0
Aalborg,1.5955710208710912,2,49,7,2,0,2,2,1,0,0
Aalborg,1.6145809115203222,3,49,5,1,1,0,2,0,1,0
Aalborg,1.684591504949771,3,49,1,0,0,1,0,0,0,0
Aalborg,1.4382364421294256,3,49,0,0,0,0,0,0,0,0
Aalborg,1.525275098688734,3,49,2,1,0,0,1,0,0,0
Aalborg,1.6833417469726097,1,49,2,0,1,1,0,0,0,0
Aalborg,1.2902113459266404,3,49,4,0,1,1,1,1,0,0
Aalborg,1.5970050943471459,3,49,2,0,0,0,1,1,0,0
Aalborg,1.615028479212663,1,49,3,0,0,1,2,0,0,0
Aalborg,1.6984691592300003,1,49,1,0,0,0,1,0,0,0
Aalborg,1.530355677922085,1,49,2,0,0,1,1,0,0,0
Aalborg,1.467345930361314,1,49,3,0,1,2,0,0,0,0
Aalborg,1.778811786670446,2,49,6,0,0,1,2,0,2,1
Aalborg,1.8053523592450933,3,49,6,0,1,2,1,1,1,0
Aalborg,1.550115705071667,3,49,8,0,1,2,2,2,1,0
Aalborg,1.737496116911743,3,49,3,0,0,0,2,0,0,1
Aalborg,1.5621478383478187,2,49,3,0,0,0,0,2,1,0
Aalborg,1.5542694244822972,2,49,4,1,0,2,1,0,0,0
Aalborg,1.3327763369420973,3,49,2,0,0,1,0,1,0,0
Aalborg,1.6097246637693934,3,49,2,0,0,0,1,0,1,0
Aalborg,1.5234019354508896,3,49,4,0,0,1,2,0,1,0
Aalborg,1.8131755056790992,2,49,3,0,0,1,0,1,0,1
Aalborg,1.6791280298264981,3,49,5,0,1,1,1,1,0,1
Aalborg,1.3634781373940554,2,49,3,0,1,0,1,1,0,0
Aalborg,1.4238699938316626,3,49,5,1,0,1,1,2,0,0
Aalborg,1.6287062822551037,2,49,7,0,2,2,1,2,0,0
Aalborg,1.284792166844709,3,49,1,0,0,0,1,0,0,0
Aalborg,1.6390324735235988,3,49,4,1,0,2,1,0,0,0
Aalborg,1.4994838143387743,3,49,3,1,0,1,1,0,0,0
Aalborg,1.4303983833389875,2,49,4,1,1,1,0,1,0,0
Aalborg,1.6616292869906157,3,49,3,0,1,1,0,1,0,0
Aalborg,1.861161932621423,3,49,6,2,1,2,1,0,0,0
Aalborg,1.7484042799967852,2,49,3,0,0,2,0,0,0,1
Aalborg,1.6671847895859295,2,49,3,0,2,0,1,0,0,0
Aalborg,1.7781025651307891,1,49,0,0,0,0,0,0,0,0
Aalborg,1.6867595383791567,1,49,3,0,0,0,0,2,1,0
Aalborg,1.6741306477069542,3,49,4,0,1,0,1,1,1,0
Aalborg,1.536701458554371,1,49,3,0,0,3,0,0,0,0
Aalborg,1.3853814141720702,3,49,7,1,1,1,2,0,1,1
Aalborg,1.443799650142011,2,49,5,1,0,1,2,0,1,0
Aalborg,1.446507043591518,3,49,8,1,1,1,2,1,1,1
Aalborg,1.626047953436184,3,49,6,0,0,1,3,1,1,0
Aalborg,1.669735698147263,3,49,5,1,1,2,0,0,1,0
Aalborg,1.8631184407502122,2,49,5,0,0,2,2,1,0,0
Aalborg,1.5274065504625827,2,49,4,0,1,0,2,0,0,1
Aalborg,1.5919829337999096,2,49,2,0,0,0,0,1,1,0
Aalborg,1.728636973295606,3,49,3,0,1,1,0,0,0,1
Aalborg,1.5708924796178172,3,49,1,1,0,0,0,0,0,0
Aalborg,1.6642030251616982,1,49,2,0,0,1,1,0,0,0
Aalborg,1.7806335884421782,3,49,2,1,0,0,1,0,0,0
Aalborg,1.49054349138034,2,49,6,0,2,0,0,2,2,0
Aalborg,1.6153201655209644,3,49,5,0,1,1,1,1,1,0
Aalborg,1.5809306918724626,3,49,3,0,1,1,0,0,0,1
Aalborg,1.6416110800456845,3,49,3,1,1,0,0,0,1,0
Aalborg,1.6987849055134598,2,49,1,1,0,0,0,0,0,0
Aalborg,1.5791372523811977,3,49,7,2,0,0,3,1,1,0
Aalborg,1.7705237361846393,3,49,2,0,0,0,1,1,0,0
Aalborg,1.7180032744472533,2,49,3,0,0,0,3,0,0,0
Aalborg,1.4206185818828805,2,49,5,0,1,1,2,0,0,1
Aalborg,1.6215830701146858,2,49,3,0,0,0,2,1,0,0
Aalborg,1.3498466175270898,3,49,3,0,1,0,2,0,0,0
Aalborg,1.5500575449342482,3,49,3,1,0,0,1,0,1,0
Aalborg,1.2635450188216621,3,49,4,0,0,0,2,1,1,0
Aalborg,1.7720117773423862,1,49,3,0,0,2,0,1,0,0
Aalborg,1.46198245274097,3,49,5,0,1,3,0,1,0,0
Aalborg,1.4584740372428064,3,49,6,0,0,1,2,1,1,1
Aalborg,1.845877262510076,3,49,7,1,1,3,1,0,1,0
Aalborg,1.3746206194028368,2,49,4,0,0,3,0,0,1,0
Aalborg,1.6666188783735987,3,49,1,0,0,0,0,1,0,0
Aalborg,1.463654625886926,3,49,7,0,3,3,0,0,1,0
Aalborg,1.8150413048016971,2,49,7,0,0,3,4,0,0,0
Aalborg,1.7226989560921906,3,49,5,0,1,0,2,0,1,1
Aalborg,1.430032139473974,3,49,6,0,1,1,0,3,1,0
Aalborg,1.7000490632274259,3,49,3,1,0,2,0,0,0,0
Aalborg,1.6114396646023672,3,49,5,0,0,2,2,0,1,0
Aalborg,1.71807661061302,2,49,6,1,0,1,0,2,1,1
Aalborg,1.710121533051808,3,49,3,0,1,0,0,2,0,0
Aalborg,1.4636396151020898,1,49,2,0,0,0,1,1,0,0
Aalborg,1.6092695923906855,3,49,4,0,0,0,3,0,0,1
Aalborg,1.5597647177177891,3,49,1,0,0,0,1,0,0,0
Aalborg,1.6807914608206047,1,49,1,0,0,1,0,0,0,0
Aalborg,1.6945737086613364,2,49,6,1,0,1,1,2,1,0
Aalborg,1.6487655899029419,3,49,3,1,0,0,2,0,0,0
Aalborg,1.4635708310627031,3,49,3,0,1,0,1,0,0,1
Aalborg,1.6496542854996314,2,49,5,1,1,1,2,0,0,0
Aalborg,1.3673974193942948,3,49,10,0,0,4,2,2,1,1
Aalborg,1.4265722506741318,3,49,5,0,1,1,0,2,1,0
Aalborg,1.3731838283540914,1,49,1,0,0,0,0,1,0,0
Aalborg,1.666722946688848,2,49,4,1,1,1,1,0,0,0
Aalborg,1.515056782849661,2,49,5,0,1,3,0,0,0,1
Aalborg,1.5760983003173692,3,49,3,0,0,1,1,1,0,0
Aalborg,2.002339757499505,1,49,2,0,0,2,0,0,0,0
Aalborg,1.6197861511856326,3,49,7,0,1,2,1,2,1,0
Aalborg,1.4968651942998237,3,49,6,1,1,2,2,0,0,0
Aalborg,1.5465405105150047,3,49,4,0,0,2,2,0,0,0
Aalborg,1.629033514745776,3,49,5,0,0,1,2,2,0,0
Aalborg,1.5117351388403952,3,49,7,0,1,2,1,1,1,1
Aalborg,1.6091420664816867,2,49,5,0,0,2,1,1,1,0
Aalborg,1.5856041657647146,1,49,0,0,0,0,0,0,0,0
Aalborg,1.5381105555688608,2,49,4,0,2,1,1,0,0,0
Aalborg,1.5030456967087256,3,49,5,2,0,3,0,0,0,0
Aalborg,1.9137537075866677,3,49,3,0,0,1,0,1,1,0
Aalborg,1.3908813904294421,3,49,2,0,1,0,0,0,0,1
Aalborg,1.7075107058091998,2,49,7,0,0,1,2,2,1,1
Aalborg,1.9646109525631514,1,49,2,0,0,1,1,0,0,0
Aalborg,1.549977166112107,2,49,1,0,0,0,1,0,0,0
Aalborg,1.7216140471479953,2,49,6,0,0,1,1,1,1,2
Aalborg,1.6591805066886018,3,49,4,0,0,1,0,2,0,1
Aalborg,1.4998664081802628,1,49,2,0,0,2,0,0,0,0
Aalborg,1.590406533299775,1,49,1,0,0,0,1,0,0,0
Aalborg,1.3941263084259081,3,49,4,1,0,1,0,1,1,0
Aalborg,1.5045435830749976,3,49,6,0,0,2,0,2,1,1
Aalborg,1.570689586095532,3,49,3,0,0,0,1,2,0,0
Aalborg,1.7724106354503277,2,49,4,1,0,1,1,0,1,0
Aalborg,1.5209009405063871,2,49,4,0,1,1,2,0,0,0
Aalborg,1.6689649303322984,1,49,1,0,0,1,0,0,0,0
Aalborg,1.418318202798013,3,49,6,0,0,3,1,1,1,0
Aalborg,1.694320150087962,1,49,1,0,0,1,0,0,0,0
Aalborg,1.6816711681816376,2,49,7,0,0,2,3,0,2,0
Aalborg,1.8104630331587588,3,49,2,0,0,0,0,1,0,1
Aalborg,2.004928951575424,3,49,5,2,0,1,1,0,1,0
Aalborg,1.5647171464980607,2,49,3,0,1,1,1,0,0,0
Aalborg,1.5248419317178479,3,49,7,1,0,2,2,2,0,0
Aalborg,1.6968127152028496,1,49,3,0,1,1,1,0,0,0
Aalborg,1.7469327212954049,2,49,4,0,0,0,2,1,0,1
Aalborg,1.6680612544008993,3,49,7,1,0,2,1,2,0,1
Aalborg,1.7977079099866105,3,49,2,0,0,0,2,0,0,0
Aalborg,1.5568929917499914,3,49,4,1,0,0,2,1,0,0
Aalborg,1.557761308096706,2,49,3,0,0,1,0,1,1,0
Aalborg,1.6964262616858377,3,49,6,0,1,2,2,0,0,1
Aalborg,1.7592208831141474,3,49,2,0,1,0,0,1,0,0
Aalborg,1.5399491142013242,2,49,7,0,0,1,3,1,0,2
Aalborg,1.5749290723297693,3,49,4,2,0,0,2,0,0,0
Aalborg,1.4369312695660363,3,49,4,0,0,0,2,2,0,0
Aalborg,1.7048456933854872,3,49,3,1,0,1,1,0,0,0
Aalborg,1.4423784521824476,1,49,2,0,0,1,1,0,0,0
Aalborg,1.5404792434715913,1,49,1,0,0,1,0,0,0,0
Aalborg,1.3885198500622005,3,49,7,0,0,1,2,2,1,1
Aalborg,1.602223627881609,3,49,7,0,2,1,3,1,0,0
Aalborg,1.7416465194250015,3,49,1,0,0,0,1,0,0,0
Aalborg,1.7044583213682771,1,49,2,0,1,1,0,0,0,0
Aalborg,1.5026763495693394,1,49,1,0,0,0,1,0,0,0
Aalborg,1.7011552811733746,2,49,2,0,1,0,1,0,0,0
Aalborg,1.6723432269579965,2,49,6,1,0,1,1,2,1,0
Aalborg,1.4121948679369385,3,49,5,0,1,1,3,0,0,0
Aalborg,1.4642670647162985,3,49,4,0,1,0,3,0,0,0
Aalborg,1.4665484401791087,1,49,1,0,0,1,0,0,0,0
Aalborg,1.503243383361383,3,49,4,1,0,2,1,0,0,0
Aalborg,2.0088731860370066,3,49,3,1,0,1,1,0,0,0
Aalborg,1.639344016975221,2,49,3,0,0,0,2,0,0,1
Aalborg,1.785413439560383,3,49,2,0,0,0,2,0,0,0
Aalborg,1.5458144004326164,1,49,2,0,0,2,0,0,0,0
Aalborg,1.6185282623018202,3,49,4,0,0,1,2,1,0,0
Aalborg,2.030696202523095,3,49,3,0,1,2,0,0,0,0
Aalborg,1.56114546141135,1,49,2,0,0,0,1,1,0,0
