Municipality,Fertility Rate,socio_economic_class,Age,Children,15-19,20-24,25-29,30-34,35-39,40-44,45-49
Billund,1.6952649563308242,1,49,2,0,1,0,1,0,0,0
Billund,1.8991851255814556,3,49,5,0,0,2,2,1,0,0
Billund,2.101807525075094,3,49,2,0,0,2,0,0,0,0
Billund,1.9668590171558813,3,49,0,0,0,0,0,0,0,0
Billund,1.6826174255284871,1,49,4,0,1,1,1,1,0,0
Billund,1.5876550878516524,3,49,1,0,0,1,0,0,0,0
Billund,2.0947415756425034,2,49,4,0,0,3,1,0,0,0
Billund,1.873473613718112,2,49,2,0,0,0,2,0,0,0
Billund,1.9685353600606952,3,49,4,0,0,3,1,0,0,0
Billund,2.1978172453710005,3,49,2,0,1,0,1,0,0,0
Billund,2.063730601722864,2,49,4,1,1,1,1,0,0,0
Billund,1.7724527940630979,3,49,2,0,0,0,1,1,0,0
Billund,1.8492595179309064,2,49,6,0,0,1,3,2,0,0
Billund,1.487003596602936,3,49,1,0,0,0,0,1,0,0
Billund,1.8947042014948023,3,49,3,0,0,1,1,1,0,0
Billund,2.0575876972482225,3,49,2,0,0,1,1,0,0,0
Billund,1.9704590561907074,2,49,4,1,0,2,1,0,0,0
Billund,1.69993338131356,1,49,2,0,0,0,2,0,0,0
Billund,1.8163601760715864,3,49,2,0,0,0,2,0,0,0
Billund,2.259066065185838,3,49,1,0,0,0,1,0,0,0
Billund,1.8860340398912365,2,49,2,0,0,1,1,0,0,0
Billund,1.7939903623199958,3,49,0,0,0,0,0,0,0,0
Billund,2.1314214112588923,3,49,1,0,1,0,0,0,0,0
Billund,1.6997803883299731,3,49,3,0,0,1,1,0,1,0
Billund,1.7601884037565334,2,49,2,0,0,0,2,0,0,0
Billund,2.1973174158168893,2,49,3,0,0,2,1,0,0,0
Billund,1.9770327411313366,1,49,3,0,1,2,0,0,0,0
Billund,2.203610771641108,2,49,4,0,1,0,3,0,0,0
Billund,1.9072968460856847,2,49,5,0,1,3,0,0,0,1
Billund,2.357370713534051,3,49,2,0,0,1,1,0,0,0
Billund,1.9917176425506016,1,49,0,0,0,0,0,0,0,0
Billund,1.8794925626491827,2,49,2,0,0,0,2,0,0,0
Esbjerg,2.077104354533341,1,49,1,0,0,1,0,0,0,0
Esbjerg,1.8760062668307433,3,49,3,1,0,1,1,0,0,0
Esbjerg,1.7261130977507602,3,49,1,0,0,0,0,1,0,0
Esbjerg,1.7682798005641127,3,49,3,0,1,1,1,0,0,0
Esbjerg,1.711609282745787,3,49,2,0,1,0,1,0,0,0
Esbjerg,1.4320781956071622,3,49,2,0,1,0,1,0,0,0
Esbjerg,1.9965647843865022,2,49,1,0,0,0,1,0,0,0
Esbjerg,1.6419914705838894,3,49,2,1,1,0,0,0,0,0
Esbjerg,1.5764197414711298,1,49,2,0,0,2,0,0,0,0
Esbjerg,1.9937359268998,3,49,2,0,1,1,0,0,0,0
Esbjerg,1.499966655274162,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.5810051089375716,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.2947861837800367,3,49,2,0,1,0,1,0,0,0
Esbjerg,1.6656203232383084,3,49,4,0,1,1,1,1,0,0
Esbjerg,1.89381553498844,3,49,2,0,1,0,1,0,0,0
Esbjerg,1.5494951152908139,1,49,5,0,1,2,2,0,0,0
Esbjerg,2.0564272551752403,2,49,2,0,0,0,2,0,0,0
Esbjerg,1.8083238379259126,1,49,1,0,0,1,0,0,0,0
Esbjerg,1.9030369417990283,1,49,2,0,1,0,1,0,0,0
Esbjerg,2.0178897807951186,2,49,3,0,1,1,1,0,0,0
Esbjerg,1.5044723358769538,3,49,4,0,0,2,1,1,0,0
Esbjerg,1.773756068854814,1,49,1,0,0,1,0,0,0,0
Esbjerg,1.702966160333373,3,49,0,0,0,0,0,0,0,0
Esbjerg,2.145883189766722,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.5483871560340288,3,49,2,0,0,0,2,0,0,0
Esbjerg,1.636011026384837,3,49,3,0,0,2,1,0,0,0
Esbjerg,1.3489958044556816,3,49,4,0,0,1,2,1,0,0
Esbjerg,1.8918055862983953,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.953947805369472,3,49,4,0,1,1,2,0,0,0
Esbjerg,1.4869126594040039,1,49,0,0,0,0,0,0,0,0
Esbjerg,1.5199882298450733,3,49,1,0,0,1,0,0,0,0
Esbjerg,2.0284141292980413,3,49,1,0,1,0,0,0,0,0
Esbjerg,2.192051101691655,1,49,1,0,0,1,0,0,0,0
Esbjerg,1.739413214054338,1,49,1,0,0,1,0,0,0,0
Esbjerg,1.4839493719698744,3,49,3,0,0,0,3,0,0,0
Esbjerg,1.6593231651906428,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.9026432976044836,3,49,4,0,1,1,2,0,0,0
Esbjerg,1.363868787661709,2,49,2,0,1,1,0,0,0,0
Esbjerg,1.8124878557657234,1,49,1,0,0,0,0,1,0,0
Esbjerg,1.346641412307619,1,49,1,0,0,0,0,0,1,0
Esbjerg,1.8662939434789314,3,49,2,0,1,1,0,0,0,0
Esbjerg,1.9185700354204809,2,49,1,1,0,0,0,0,0,0
Esbjerg,1.9658245260402054,2,49,2,0,0,2,0,0,0,0
Esbjerg,1.242290638652504,2,49,1,0,0,0,1,0,0,0
Esbjerg,1.741776277760633,3,49,2,0,1,0,1,0,0,0
Esbjerg,1.7207625296601858,3,49,2,0,0,1,0,1,0,0
Esbjerg,1.9322189983868352,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.7026490210137848,3,49,4,0,0,2,0,2,0,0
Esbjerg,1.7247919462735946,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.760574922230873,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.6687723726234234,1,49,1,0,0,1,0,0,0,0
Esbjerg,1.7430098779786645,3,49,2,0,0,1,0,1,0,0
Esbjerg,1.7143309983003203,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.624272481941182,3,49,4,0,1,2,1,0,0,0
Esbjerg,1.6940204850926297,3,49,6,0,0,4,0,2,0,0
Esbjerg,1.680646418859883,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.807914500941921,3,49,3,0,0,1,1,1,0,0
Esbjerg,1.5769038847242995,3,49,3,1,0,1,1,0,0,0
Esbjerg,1.8424480984357865,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.3792970946363199,3,49,4,0,0,0,2,2,0,0
Esbjerg,1.948460150506652,3,49,3,0,1,1,1,0,0,0
Esbjerg,1.7793563692029153,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.8683682719129806,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.6102489070703607,1,49,3,0,2,0,1,0,0,0
Esbjerg,1.6327132169359546,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.5263129950315073,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.7625741840207287,2,49,2,0,0,0,2,0,0,0
Esbjerg,1.6622616550860525,2,49,3,0,0,2,0,1,0,0
Esbjerg,1.8577986697616955,2,49,2,0,1,1,0,0,0,0
Esbjerg,1.7306645457666219,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.2683417349380781,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.7936707221140735,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.6765547370514542,1,49,0,0,0,0,0,0,0,0
Esbjerg,2.0289629581257906,3,49,3,0,1,1,0,1,0,0
Esbjerg,1.5272033885631715,1,49,1,0,0,0,0,1,0,0
Esbjerg,2.000622409686155,1,49,3,0,1,2,0,0,0,0
Esbjerg,1.573421098009782,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.5388785078170222,3,49,1,0,0,0,0,1,0,0
Esbjerg,1.5943630754154736,1,49,2,0,0,2,0,0,0,0
Esbjerg,1.6789865531611343,1,49,2,0,0,2,0,0,0,0
Esbjerg,2.115751290248524,1,49,2,0,0,0,2,0,0,0
Esbjerg,1.5677733883848695,1,49,4,0,2,1,1,0,0,0
Esbjerg,1.7332368779724556,2,49,1,0,0,0,1,0,0,0
Esbjerg,1.5137126241440395,2,49,2,0,0,0,2,0,0,0
Esbjerg,1.5825215094713923,3,49,4,0,0,1,2,1,0,0
Esbjerg,1.5852665787272175,1,49,3,0,0,1,2,0,0,0
Esbjerg,1.454816271682469,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.5658398935893791,3,49,2,0,1,0,1,0,0,0
Esbjerg,1.5073211190442808,1,49,1,0,0,0,1,0,0,0
Esbjerg,1.7207713933932527,3,49,2,0,0,1,0,0,1,0
Esbjerg,1.8382654413848627,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.8585001950360744,3,49,2,0,0,2,0,0,0,0
Esbjerg,1.6954020130328646,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.962693819981016,3,49,1,0,0,0,0,1,0,0
Esbjerg,1.9323261599151182,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.6432541733371613,3,49,2,0,1,0,1,0,0,0
Esbjerg,1.9186016493234466,3,49,4,0,1,0,1,2,0,0
Esbjerg,1.6813006801217498,3,49,3,0,1,1,1,0,0,0
Esbjerg,1.9031171995202396,1,49,1,0,0,0,0,1,0,0
Esbjerg,1.7482980924269822,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.9816326376855509,3,49,2,0,0,0,1,0,0,1
Esbjerg,1.894602026976619,3,49,3,0,0,1,1,1,0,0
Esbjerg,1.8081418283975534,3,49,2,0,0,0,2,0,0,0
Esbjerg,1.8069043489141328,3,49,1,0,0,0,0,1,0,0
Esbjerg,1.4833500239969084,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.5942566979805686,2,49,2,0,0,1,1,0,0,0
Esbjerg,1.838973674298992,3,49,2,0,1,0,0,1,0,0
Esbjerg,2.001492131133658,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.5088656362227741,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.7074301074882956,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.6000965188205305,3,49,4,0,0,2,2,0,0,0
Esbjerg,1.6802604230010374,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.3135379960685896,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.432201227878164,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.6909381846493476,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.54383978908222,3,49,1,0,0,1,0,0,0,0
Esbjerg,2.0099537628519655,3,49,3,0,1,0,1,1,0,0
Esbjerg,1.3777612548557774,3,49,3,0,1,1,1,0,0,0
Esbjerg,1.8303585110873335,2,49,5,0,1,2,2,0,0,0
Esbjerg,1.6493936548324832,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.787457370534678,2,49,1,0,0,1,0,0,0,0
Esbjerg,1.5845905616411569,3,49,4,1,0,0,2,1,0,0
Esbjerg,1.6017164787225346,1,49,0,0,0,0,0,0,0,0
Esbjerg,1.8939130566779698,1,49,2,0,0,1,1,0,0,0
Esbjerg,1.7913922583312647,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.9886626237577043,2,49,2,0,0,1,1,0,0,0
Esbjerg,1.603290561153297,2,49,2,0,0,0,1,1,0,0
Esbjerg,1.6420305401835422,3,49,2,0,0,1,0,1,0,0
Esbjerg,1.6399005882559166,1,49,4,0,1,3,0,0,0,0
Esbjerg,1.7247161589989795,2,49,1,0,0,1,0,0,0,0
Esbjerg,1.6186830508463343,1,49,2,0,1,0,1,0,0,0
Esbjerg,1.5217548635568576,1,49,1,0,1,0,0,0,0,0
Esbjerg,1.8170454526911541,2,49,2,1,0,1,0,0,0,0
Esbjerg,1.529809738361781,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.66736321068525,3,49,2,0,0,1,1,0,0,0
Esbjerg,1.6606704768461038,1,49,2,1,0,1,0,0,0,0
Esbjerg,1.5430296641643586,3,49,1,0,0,0,0,1,0,0
Esbjerg,1.7691451808562804,1,49,2,0,0,1,1,0,0,0
Esbjerg,1.6517660140348942,2,49,1,0,0,1,0,0,0,0
Esbjerg,1.6919599497485378,2,49,2,0,0,1,1,0,0,0
Esbjerg,1.8904893248627572,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.5511707866169635,2,49,0,0,0,0,0,0,0,0
Esbjerg,1.7556983709789749,3,49,3,0,1,2,0,0,0,0
Esbjerg,1.7691112256009702,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.6548424094140126,3,49,2,0,0,0,1,1,0,0
Esbjerg,1.6798514216151874,3,49,2,0,0,0,0,2,0,0
Esbjerg,1.6204996998836398,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.790110652194055,3,49,2,0,0,2,0,0,0,0
Esbjerg,2.0707957439117135,1,49,1,0,0,0,1,0,0,0
Esbjerg,1.7274773258987073,3,49,3,0,0,0,1,2,0,0
Esbjerg,1.465845983829647,2,49,3,0,1,0,1,1,0,0
Esbjerg,1.6637585575893568,3,49,1,0,0,0,0,0,0,1
Esbjerg,1.2663629851560305,1,49,1,0,0,1,0,0,0,0
Esbjerg,1.7274854111319533,3,49,1,0,0,0,0,0,0,1
Esbjerg,1.7211702751568028,3,49,3,0,0,2,1,0,0,0
Esbjerg,1.7130190909825884,1,49,2,0,0,2,0,0,0,0
Esbjerg,1.7223722467553877,1,49,2,0,0,1,1,0,0,0
Esbjerg,1.9093518836534824,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.8791139757613984,2,49,5,0,0,2,2,1,0,0
Esbjerg,1.6063385231090774,2,49,2,0,0,1,1,0,0,0
Esbjerg,1.669381543844029,3,49,1,0,0,0,0,0,1,0
Esbjerg,1.7574137158393432,3,49,1,0,0,0,1,0,0,0
Esbjerg,1.8608478822783394,1,49,2,0,0,0,2,0,0,0
Esbjerg,1.7160602232587963,2,49,0,0,0,0,0,0,0,0
Esbjerg,1.7596463375402907,1,49,0,0,0,0,0,0,0,0
Esbjerg,1.7408831515091379,3,49,1,0,0,0,0,0,1,0
Esbjerg,1.875135407211443,1,49,2,0,0,1,1,0,0,0
Esbjerg,1.5317763720011504,3,49,2,0,0,0,1,1,0,0
Esbjerg,1.591411777667159,2,49,0,0,0,0,0,0,0,0
Esbjerg,1.4069686543388213,1,49,1,0,0,1,0,0,0,0
Esbjerg,1.4613395165406415,3,49,1,0,0,1,0,0,0,0
Esbjerg,1.5525491341231135,1,49,3,0,0,1,0,2,0,0
Esbjerg,1.9358675459656436,3,49,1,0,1,0,0,0,0,0
Esbjerg,1.394743474919217,1,49,4,0,0,3,1,0,0,0
Esbjerg,1.7438764088529661,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.5191595169676613,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.9264671741409367,3,49,0,0,0,0,0,0,0,0
Esbjerg,1.4035160717734787,3,49,3,0,0,1,2,0,0,0
Fredericia,1.6838917513074254,3,49,0,0,0,0,0,0,0,0
Fredericia,1.764602141975486,3,49,4,0,1,0,3,0,0,0
Fredericia,2.04377424969864,3,49,3,0,1,1,1,0,0,0
Fredericia,1.8297214930558527,2,49,4,0,2,1,1,0,0,0
Fredericia,1.587640044544818,3,49,1,0,0,0,1,0,0,0
Fredericia,2.07869526228785,2,49,2,0,1,0,1,0,0,0
Fredericia,1.8750365082689542,3,49,2,0,0,0,2,0,0,0
Fredericia,1.854297346124466,3,49,5,0,0,2,2,0,1,0
Fredericia,1.5121115040217166,3,49,0,0,0,0,0,0,0,0
Fredericia,1.6216778368420792,3,49,3,0,0,3,0,0,0,0
Fredericia,2.0395983151849975,3,49,2,0,0,1,1,0,0,0
Fredericia,1.6635192395957283,3,49,0,0,0,0,0,0,0,0
Fredericia,1.9710582879577103,1,49,2,0,0,1,0,1,0,0
Fredericia,1.799981385059601,3,49,2,0,0,1,1,0,0,0
Fredericia,1.8896734415721559,3,49,0,0,0,0,0,0,0,0
Fredericia,1.5184689935660813,3,49,0,0,0,0,0,0,0,0
Fredericia,1.6866419587633057,3,49,2,0,0,1,0,1,0,0
Fredericia,1.8876844299247018,3,49,1,0,0,0,1,0,0,0
Fredericia,1.847719794174588,1,49,1,0,0,1,0,0,0,0
Fredericia,1.7847188547335937,3,49,2,0,0,2,0,0,0,0
Fredericia,1.7964543317846533,3,49,1,0,1,0,0,0,0,0
Fredericia,1.5227136851006058,1,49,0,0,0,0,0,0,0,0
Fredericia,1.5260087639443136,3,49,2,0,0,1,1,0,0,0
Fredericia,1.8977143394517788,3,49,2,0,0,0,2,0,0,0
Fredericia,2.164609260423367,1,49,1,0,0,1,0,0,0,0
Fredericia,2.0856729194334296,2,49,2,0,0,1,1,0,0,0
Fredericia,1.8787802500380506,3,49,1,0,0,1,0,0,0,0
Fredericia,1.7749758939205702,3,49,1,0,0,0,0,1,0,0
Fredericia,1.882599833057815,3,49,2,0,0,2,0,0,0,0
Fredericia,1.6546585962326563,1,49,1,0,0,0,1,0,0,0
Fredericia,1.4810225254943838,3,49,5,0,0,3,0,1,1,0
Fredericia,1.4760436453797867,1,49,0,0,0,0,0,0,0,0
Fredericia,1.9368823729248765,1,49,3,0,1,1,1,0,0,0
Fredericia,1.8328981162452207,3,49,2,0,1,1,0,0,0,0
Fredericia,1.9410139387090983,3,49,4,0,0,3,1,0,0,0
Fredericia,2.0855080020583454,3,49,3,0,1,0,2,0,0,0
Fredericia,1.7352364192496474,3,49,5,0,0,2,2,0,0,1
Fredericia,1.7239013356617943,3,49,1,0,0,1,0,0,0,0
Fredericia,1.796106516642895,3,49,3,0,0,1,1,1,0,0
Fredericia,1.638391962001712,3,49,3,0,1,0,1,1,0,0
Fredericia,1.6295486818362717,1,49,3,0,1,1,1,0,0,0
Fredericia,2.093834798455659,3,49,2,0,0,2,0,0,0,0
Fredericia,1.610520572211514,1,49,2,0,1,0,0,1,0,0
Fredericia,1.5886837532767726,3,49,4,0,0,2,1,1,0,0
Fredericia,1.5527927617763218,3,49,3,0,0,2,0,0,0,1
Fredericia,1.8396462347956128,1,49,0,0,0,0,0,0,0,0
Fredericia,1.8152448364251264,3,49,2,0,0,1,1,0,0,0
Fredericia,1.8035100847631826,3,49,2,0,0,0,1,1,0,0
Fredericia,1.9171231586446826,2,49,2,0,1,0,0,1,0,0
Fredericia,1.7445389453545883,1,49,1,0,0,0,1,0,0,0
Fredericia,2.0190109101349214,3,49,2,0,0,1,1,0,0,0
Fredericia,2.210060677201925,3,49,3,0,1,1,1,0,0,0
Fredericia,1.6144690183054455,3,49,1,0,0,1,0,0,0,0
Fredericia,1.502130082366859,3,49,1,0,1,0,0,0,0,0
Fredericia,2.0789331955723256,3,49,0,0,0,0,0,0,0,0
Fredericia,1.7355107855527538,2,49,3,0,0,2,0,0,1,0
Fredericia,1.7786648893161237,2,49,1,0,0,0,0,1,0,0
Fredericia,1.6227550196640175,1,49,2,0,1,1,0,0,0,0
Fredericia,1.7019654911938948,2,49,0,0,0,0,0,0,0,0
Fredericia,1.4397821646927038,3,49,2,0,0,2,0,0,0,0
Fredericia,1.8694321707400934,2,49,2,1,0,0,0,1,0,0
Fredericia,1.827775863220199,3,49,4,0,0,2,1,0,1,0
Fredericia,2.0312831269284435,3,49,1,0,0,1,0,0,0,0
Fredericia,1.5950397049446432,3,49,3,0,0,2,1,0,0,0
Fredericia,1.5331883944199867,3,49,0,0,0,0,0,0,0,0
Fredericia,1.6037388123825593,2,49,3,0,0,1,2,0,0,0
Fredericia,1.6409290190620966,1,49,1,0,0,1,0,0,0,0
Fredericia,1.595245795435262,2,49,3,0,0,2,1,0,0,0
Fredericia,1.7545119993947889,3,49,3,0,0,2,1,0,0,0
Fredericia,2.1203925243670434,3,49,2,0,0,1,1,0,0,0
Fredericia,1.7010334661004394,3,49,5,0,0,4,1,0,0,0
Fredericia,1.5465594794523858,3,49,1,0,0,0,1,0,0,0
Fredericia,1.6309330093988157,3,49,4,0,2,1,1,0,0,0
Fredericia,1.4881475049808217,3,49,1,0,0,1,0,0,0,0
Fredericia,1.7664345897055314,2,49,5,0,0,0,3,1,0,1
Fredericia,1.9047178198110635,3,49,1,0,0,1,0,0,0,0
Fredericia,1.6184556534048375,2,49,3,0,1,0,2,0,0,0
Fredericia,1.5689545589522729,3,49,1,0,0,1,0,0,0,0
Fredericia,1.7193715378154877,2,49,1,0,1,0,0,0,0,0
Fredericia,1.8103932994082996,2,49,5,1,0,3,0,1,0,0
Frederiksberg,1.4283318432922236,3,49,2,0,0,0,1,1,0,0
Frederiksberg,1.638378875154194,2,49,3,0,0,1,2,0,0,0
Frederiksberg,1.4677909376584843,3,49,4,0,0,0,2,2,0,0
Frederiksberg,1.628581210499069,3,49,2,0,0,1,1,0,0,0
Frederiksberg,1.5885324327279953,3,49,4,0,1,1,1,1,0,0
Frederiksberg,1.4667800346396678,3,49,1,0,0,0,1,0,0,0
Frederiksberg,1.3288230452298058,3,49,0,0,0,0,0,0,0,0
Frederiksberg,1.4132744285212928,3,49,0,0,0,0,0,0,0,0
Frederiksberg,1.4655633167284117,3,49,3,0,0,2,1,0,0,0
Frederiksberg,1.435063599868487,3,49,2,0,0,1,1,0,0,0
Frederiksberg,1.828181814874688,3,49,1,0,1,0,0,0,0,0
Frederiksberg,1.2792272200438901,2,49,0,0,0,0,0,0,0,0
Frederiksberg,1.5366369773623616,3,49,3,0,0,2,1,0,0,0
Frederiksberg,1.2251633049787853,3,49,1,0,0,1,0,0,0,0
Frederiksberg,1.44121320179082,1,49,4,0,1,1,2,0,0,0
Frederiksberg,1.5801652413478002,3,49,5,0,2,3,0,0,0,0
Frederiksberg,1.2447393399849545,2,49,2,0,0,1,0,1,0,0
Frederiksberg,1.6502855322313694,3,49,3,0,0,0,2,1,0,0
Frederiksberg,1.4514051141569853,1,49,2,0,0,1,0,1,0,0
Frederiksberg,1.5964185191677118,1,49,2,0,0,1,1,0,0,0
Frederiksberg,1.428880679862599,3,49,3,1,0,1,0,1,0,0
Frederiksberg,1.311746054188576,2,49,2,0,0,1,1,0,0,0
Frederiksberg,1.3861181647570051,1,49,2,0,0,2,0,0,0,0
Frederiksberg,1.3698973152115412,3,49,2,0,0,1,0,1,0,0
Frederiksberg,1.3684942765552421,2,49,0,0,0,0,0,0,0,0
Frederiksberg,1.489045985841221,3,49,2,0,0,1,1,0,0,0
Frederiksberg,1.601929898778126,1,49,1,0,0,0,1,0,0,0
Frederiksberg,1.6255499972208243,2,49,4,0,0,2,0,1,0,1
Frederiksberg,1.484137264724293,3,49,2,0,0,1,0,1,0,0
Frederiksberg,1.6768749790378419,2,49,3,0,0,0,2,1,0,0
Frederiksberg,1.6679905182634656,2,49,2,0,0,1,0,1,0,0
Frederiksberg,1.2880850803248454,3,49,0,0,0,0,0,0,0,0
Frederiksberg,1.536933726960565,3,49,1,0,0,0,0,1,0,0
Frederiksberg,1.5298029169021046,3,49,4,0,1,1,1,1,0,0
Frederiksberg,1.5061204697532091,3,49,2,0,1,0,1,0,0,0
Frederiksberg,1.691729961231509,3,49,2,0,1,0,1,0,0,0
Frederiksberg,1.8115909498424059,3,49,3,0,0,2,1,0,0,0
Frederiksberg,1.6735294063245907,3,49,2,1,0,0,0,1,0,0
Frederiksberg,1.4397160959281954,2,49,1,0,0,1,0,0,0,0
Frederiksberg,1.5027841441852847,3,49,3,0,0,0,1,1,1,0
Frederiksberg,1.6365174084057164,3,49,1,0,0,0,1,0,0,0
Frederiksberg,1.6294009742181244,3,49,2,0,0,1,0,1,0,0
Frederiksberg,1.3333798584698089,3,49,1,0,0,0,0,1,0,0
Frederiksberg,1.3081331366450855,3,49,4,0,0,1,3,0,0,0
Frederiksberg,1.4100192913410394,3,49,2,0,0,1,0,0,1,0
Frederiksberg,1.6734616590790783,3,49,2,0,1,0,0,1,0,0
Frederiksberg,1.39278223188961,2,49,0,0,0,0,0,0,0,0
Frederiksberg,1.7308083620951609,3,49,3,0,0,2,0,1,0,0
Frederiksberg,1.7875530270890374,2,49,3,0,0,2,1,0,0,0
Frederiksberg,1.4876515029150692,2,49,0,0,0,0,0,0,0,0
Frederiksberg,1.3879372799820036,3,49,1,1,0,0,0,0,0,0
Frederiksberg,1.7028660107925448,3,49,5,0,1,2,1,1,0,0
Frederiksberg,1.2568934057938195,3,49,3,0,1,1,1,0,0,0
Frederiksberg,1.5195928941092731,3,49,0,0,0,0,0,0,0,0
Frederiksberg,1.4287996657531028,3,49,2,0,0,1,1,0,0,0
Frederiksberg,1.4611644003152133,3,49,3,1,0,0,1,1,0,0
Frederiksberg,1.6442423198890919,3,49,3,0,2,1,0,0,0,0
Frederiksberg,1.581426176714018,3,49,3,0,0,2,1,0,0,0
Frederiksberg,1.1784061914765638,3,49,2,0,0,0,2,0,0,0
Frederiksberg,1.4267513120472832,2,49,6,0,2,3,1,0,0,0
Frederiksberg,1.5290422654141764,2,49,1,0,0,0,0,1,0,0
Frederiksberg,1.7243489602378974,3,49,1,0,0,0,0,1,0,0
Frederiksberg,1.6727811395531702,3,49,2,0,0,1,1,0,0,0
Frederiksberg,1.2288747465755723,3,49,4,0,0,1,2,1,0,0
Frederiksberg,1.70863304432686,3,49,3,0,0,1,1,1,0,0
Frederiksberg,1.5416666613726107,2,49,4,0,0,3,0,1,0,0
Frederiksberg,1.5479497590900053,1,49,1,0,1,0,0,0,0,0
Frederiksberg,1.4131135027720043,3,49,2,0,0,1,0,0,1,0
Frederiksberg,1.2955055753297084,2,49,3,0,0,0,3,0,0,0
Frederiksberg,1.586206961699065,3,49,0,0,0,0,0,0,0,0
Frederiksberg,1.4969714233492675,3,49,2,0,0,1,0,1,0,0
Frederiksberg,1.440643368946397,2,49,4,0,0,0,4,0,0,0
Frederiksberg,1.5418056278015722,3,49,1,0,1,0,0,0,0,0
Frederiksberg,1.5916729415102289,2,49,1,0,1,0,0,0,0,0
Frederiksberg,1.6392325917860577,3,49,3,0,0,1,2,0,0,0
Frederiksberg,1.4929305892254308,2,49,0,0,0,0,0,0,0,0
Frederiksberg,1.3573474481646433,2,49,2,0,0,0,1,0,0,1
Frederiksberg,1.6372500791316316,3,49,0,0,0,0,0,0,0,0
Frederiksberg,1.5511686001128393,1,49,1,0,0,0,0,0,1,0
Frederiksberg,1.5789867933986592,3,49,2,0,0,2,0,0,0,0
Frederiksberg,1.391414918014338,3,49,3,1,0,2,0,0,0,0
Frederiksberg,1.6234129694008959,2,49,2,0,1,0,1,0,0,0
Frederiksberg,1.6946980465458656,2,49,1,0,0,1,0,0,0,0
Frederiksberg,1.4189641354676417,3,49,2,0,0,1,0,1,0,0
Frederiksberg,1.4545361857665156,2,49,3,0,1,0,2,0,0,0
Frederiksberg,1.301094390681766,1,49,4,0,0,2,2,0,0,0
Frederiksberg,1.610244239906674,1,49,2,0,1,0,0,1,0,0
Frederiksberg,1.3083723095324573,3,49,2,0,0,1,1,0,0,0
Frederiksberg,1.5639233131761607,2,49,3,0,1,1,1,0,0,0
Frederiksberg,1.6366713393034042,3,49,1,0,0,0,1,0,0,0
Frederiksberg,1.4500964117626085,2,49,2,0,0,0,0,0,2,0
Frederiksberg,1.4850844757076587,3,49,0,0,0,0,0,0,0,0
Frederiksberg,1.6468364604431214,2,49,3,1,0,1,1,0,0,0
Frederiksberg,1.5008891286966761,3,49,4,0,1,1,1,1,0,0
Frederiksberg,1.5481739910048096,3,49,2,0,1,0,0,1,0,0
Frederiksberg,1.2819388301210481,3,49,3,0,0,2,0,1,0,0
Frederiksberg,1.5062779789655123,3,49,2,0,0,1,1,0,0,0
Frederiksberg,1.4430461623326387,1,49,2,0,0,1,0,1,0,0
Frederiksberg,1.5869349631867171,2,49,2,0,0,1,1,0,0,0
Frederiksberg,1.4895282327301544,2,49,3,0,0,0,3,0,0,0
Frederiksberg,1.4538691787236995,3,49,3,0,0,2,1,0,0,0
