"","Municipality","Fertility.Rate","socio_economic_class","Age","Children","Age_Group"
"984","Aarhus",1.61988097556117,"3",49,4,"3034"
"985","Aarhus",1.52167014978854,"3",49,3,"2529"
"986","Aarhus",1.52167014978854,"3",49,3,"3034"
"987","Aarhus",1.52167014978854,"3",49,3,"3034"
"988","Aarhus",1.89361364310122,"3",49,2,"2529"
"989","Aarhus",1.89361364310122,"3",49,2,"3034"
"990","Aarhus",1.47140004566081,"3",49,3,"2529"
"991","Aarhus",1.47140004566081,"3",49,3,"3034"
"992","Aarhus",1.47140004566081,"3",49,3,"3034"
"993","Aarhus",1.71426063477627,"1",49,1,"3034"
"994","Aarhus",1.42680915560688,"3",49,2,"3539"
"995","Aarhus",1.42680915560688,"3",49,2,"3539"
"996","Aarhus",1.70746386669064,"3",49,4,"2024"
"997","Aarhus",1.70746386669064,"3",49,4,"2529"
"998","Aarhus",1.70746386669064,"3",49,4,"3034"
"999","Aarhus",1.70746386669064,"3",49,4,"3034"
"1000","Aarhus",1.64862074188102,"3",49,2,"2529"
"1001","Aarhus",1.64862074188102,"3",49,2,"4044"
"1002","Aarhus",1.71965427094385,"3",49,1,"2529"
"1003","Aarhus",1.73014588642272,"1",49,2,"2529"
"1004","Aarhus",1.73014588642272,"1",49,2,"2529"
"1005","Aarhus",1.55694738592714,"3",49,2,"2529"
"1006","Aarhus",1.55694738592714,"3",49,2,"3034"
"1007","Aarhus",1.54224271860215,"3",49,1,"2529"
"1008","Aarhus",1.67060456803579,"2",49,3,"2529"
"1009","Aarhus",1.67060456803579,"2",49,3,"2529"
"1010","Aarhus",1.67060456803579,"2",49,3,"2529"
"1011","Aarhus",1.50386224437273,"2",49,1,"3034"
"1012","Aarhus",1.38303334643424,"2",49,2,"2529"
"1013","Aarhus",1.38303334643424,"2",49,2,"3539"
"1014","Aarhus",1.45904837956358,"3",49,2,"2529"
"1015","Aarhus",1.45904837956358,"3",49,2,"3034"
"1016","Aarhus",1.44082829681039,"3",49,2,"3034"
"1017","Aarhus",1.44082829681039,"3",49,2,"3034"
"1018","Aarhus",1.66817096309296,"2",49,1,"2529"
"1019","Aarhus",1.46069394025358,"2",49,2,"2529"
"1020","Aarhus",1.46069394025358,"2",49,2,"3539"
"1021","Aarhus",1.58557082843527,"3",49,3,"2529"
"1022","Aarhus",1.58557082843527,"3",49,3,"3034"
"1023","Aarhus",1.58557082843527,"3",49,3,"3539"
"1024","Aarhus",1.64114523720894,"3",49,2,"2529"
"1025","Aarhus",1.64114523720894,"3",49,2,"3034"
"1026","Aarhus",1.65968285009332,"3",49,4,"2529"
"1027","Aarhus",1.65968285009332,"3",49,4,"2529"
"1028","Aarhus",1.65968285009332,"3",49,4,"3034"
"1029","Aarhus",1.65968285009332,"3",49,4,"3539"
"1030","Aarhus",1.57668260139882,"3",49,1,"3034"
"1031","Aarhus",1.92041798125656,"3",49,1,"3034"
"1032","Aarhus",1.6261982903547,"3",49,4,"2529"
"1033","Aarhus",1.6261982903547,"3",49,4,"2529"
"1034","Aarhus",1.6261982903547,"3",49,4,"2529"
"1035","Aarhus",1.6261982903547,"3",49,4,"3539"
"1036","Aarhus",1.33363557113949,"3",49,3,"2529"
"1037","Aarhus",1.33363557113949,"3",49,3,"3034"
"1038","Aarhus",1.33363557113949,"3",49,3,"3539"
"1039","Aarhus",1.55920142379683,"3",49,4,"2529"
"1040","Aarhus",1.55920142379683,"3",49,4,"2529"
"1041","Aarhus",1.55920142379683,"3",49,4,"3034"
"1042","Aarhus",1.55920142379683,"3",49,4,"3034"
"1043","Aarhus",1.44146252388036,"3",49,1,"2529"
"1044","Aarhus",1.32898912163794,"3",49,3,"2529"
"1045","Aarhus",1.32898912163794,"3",49,3,"2529"
"1046","Aarhus",1.32898912163794,"3",49,3,"3034"
"1047","Aarhus",1.70962662532232,"3",49,1,"2529"
"1048","Aarhus",1.56155419785712,"1",49,4,"2529"
"1049","Aarhus",1.56155419785712,"1",49,4,"2529"
"1050","Aarhus",1.56155419785712,"1",49,4,"3539"
"1051","Aarhus",1.56155419785712,"1",49,4,"3539"
"1052","Aarhus",1.7207625980549,"1",49,2,"2529"
"1053","Aarhus",1.7207625980549,"1",49,2,"2529"
"1054","Aarhus",1.6158767951806,"1",49,2,"2529"
"1055","Aarhus",1.6158767951806,"1",49,2,"2529"
"1056","Aarhus",1.50713830600395,"2",49,1,"2529"
"1057","Aarhus",1.55729978220585,"3",49,2,"3034"
"1058","Aarhus",1.55729978220585,"3",49,2,"3034"
"1059","Aarhus",1.54713488495856,"3",49,1,"3539"
"1060","Aarhus",1.2859895568371,"1",49,4,"2024"
"1061","Aarhus",1.2859895568371,"1",49,4,"2529"
"1062","Aarhus",1.2859895568371,"1",49,4,"3034"
"1063","Aarhus",1.2859895568371,"1",49,4,"3034"
"1064","Aarhus",1.39211782487981,"1",49,1,"2529"
"1065","Aarhus",1.59025050526782,"3",49,2,"1519"
"1066","Aarhus",1.59025050526782,"3",49,2,"2529"
"1067","Aarhus",1.40250682024027,"3",49,1,"3034"
"1068","Aarhus",1.86246674202711,"1",49,2,"1519"
"1069","Aarhus",1.86246674202711,"1",49,2,"2529"
"1070","Aarhus",1.51488971946716,"3",49,2,"3034"
"1071","Aarhus",1.51488971946716,"3",49,2,"3034"
"1072","Aarhus",1.93427843276549,"3",49,2,"2529"
"1073","Aarhus",1.93427843276549,"3",49,2,"2529"
"1074","Aarhus",1.6794828609937,"3",49,2,"3034"
"1075","Aarhus",1.6794828609937,"3",49,2,"3034"
"1076","Aarhus",1.75096066951627,"2",49,1,"3034"
"1077","Aarhus",1.56153821740023,"3",49,3,"2529"
"1078","Aarhus",1.56153821740023,"3",49,3,"3034"
"1079","Aarhus",1.56153821740023,"3",49,3,"3539"
"1080","Aarhus",1.46823314166963,"3",49,1,"3034"
"1081","Aarhus",1.46890834846585,"3",49,1,"3034"
"1082","Aarhus",1.95207328290996,"3",49,1,"3034"
"1083","Aarhus",1.42629868619391,"3",49,1,"3034"
"1084","Aarhus",1.8876716754252,"3",49,1,"3034"
"1085","Aarhus",1.67330570304612,"1",49,3,"2529"
"1086","Aarhus",1.67330570304612,"1",49,3,"2529"
"1087","Aarhus",1.67330570304612,"1",49,3,"3034"
"1088","Aarhus",1.82880507644246,"3",49,2,"2529"
"1089","Aarhus",1.82880507644246,"3",49,2,"3034"
"1090","Aarhus",1.67939535006434,"3",49,1,"2529"
"1091","Aarhus",1.50956292566883,"3",49,1,"2529"
"1092","Aarhus",1.37428880140721,"3",49,1,"3539"
"1093","Aarhus",1.27416676977193,"1",49,2,"2529"
"1094","Aarhus",1.27416676977193,"1",49,2,"3034"
"1095","Aarhus",1.50096627329521,"3",49,1,"3034"
"1096","Aarhus",1.39536296945435,"3",49,1,"3034"
"1097","Aarhus",1.60680201371794,"3",49,1,"3034"
"1098","Aarhus",1.40106616491298,"3",49,2,"2529"
"1099","Aarhus",1.40106616491298,"3",49,2,"3034"
"1100","Aarhus",1.55097288236049,"1",49,1,"2529"
"1101","Aarhus",1.44927406804984,"3",49,2,"2529"
"1102","Aarhus",1.44927406804984,"3",49,2,"2529"
"1103","Aarhus",1.49627531136379,"1",49,1,"3034"
"1104","Aarhus",1.67868501571566,"1",49,1,"3539"
"1105","Aarhus",1.60553324485116,"1",49,2,"2529"
"1106","Aarhus",1.60553324485116,"1",49,2,"3539"
"1107","Aarhus",1.50991986465591,"3",49,3,"2529"
"1108","Aarhus",1.50991986465591,"3",49,3,"3034"
"1109","Aarhus",1.50991986465591,"3",49,3,"3034"
"1110","Aarhus",1.85124291899029,"3",49,3,"3539"
"1111","Aarhus",1.85124291899029,"3",49,3,"3539"
"1112","Aarhus",1.85124291899029,"3",49,3,"4044"
"1113","Aarhus",1.41643495585987,"3",49,2,"2529"
"1114","Aarhus",1.41643495585987,"3",49,2,"2529"
"1115","Aarhus",1.62185754373685,"3",49,1,"2529"
"1116","Aarhus",1.64932087124831,"1",49,2,"2024"
"1117","Aarhus",1.64932087124831,"1",49,2,"2529"
"1118","Aarhus",1.71005785462184,"1",49,1,"3034"
"1119","Aarhus",1.45466965558554,"3",49,1,"2529"
"1120","Aarhus",1.50051173918008,"2",49,1,"3034"
"1121","Aarhus",1.52814702636917,"3",49,2,"3034"
"1122","Aarhus",1.52814702636917,"3",49,2,"3539"
"1123","Aarhus",1.63017544908937,"1",49,1,"3034"
"1124","Aarhus",1.80460952050214,"1",49,1,"2529"
"1125","Aarhus",1.80709558740506,"3",49,2,"2529"
"1126","Aarhus",1.80709558740506,"3",49,2,"2529"
"1127","Aarhus",1.65207217837635,"3",49,1,"3034"
"1128","Aarhus",1.58149076774089,"2",49,2,"2529"
"1129","Aarhus",1.58149076774089,"2",49,2,"3034"
"1130","Aarhus",1.64866327610784,"3",49,2,"3034"
"1131","Aarhus",1.64866327610784,"3",49,2,"3539"
"1132","Aarhus",1.40225407961113,"3",49,1,"2529"
"1133","Aarhus",1.71038726912519,"3",49,1,"3539"
"1134","Aarhus",1.61582994346845,"3",49,1,"2529"
"1135","Aarhus",1.71532288265514,"1",49,1,"2024"
"1136","Aarhus",1.65978886823983,"2",49,2,"2024"
"1137","Aarhus",1.65978886823983,"2",49,2,"2529"
"1138","Aarhus",1.7276495783726,"3",49,4,"1519"
"1139","Aarhus",1.7276495783726,"3",49,4,"3034"
"1140","Aarhus",1.7276495783726,"3",49,4,"3034"
"1141","Aarhus",1.7276495783726,"3",49,4,"3539"
"1142","Aarhus",1.5644945549423,"3",49,4,"2529"
"1143","Aarhus",1.5644945549423,"3",49,4,"3034"
"1144","Aarhus",1.5644945549423,"3",49,4,"3539"
"1145","Aarhus",1.5644945549423,"3",49,4,"3539"
"1146","Aarhus",1.77919721205557,"3",49,4,"2529"
"1147","Aarhus",1.77919721205557,"3",49,4,"3034"
"1148","Aarhus",1.77919721205557,"3",49,4,"3034"
"1149","Aarhus",1.77919721205557,"3",49,4,"3539"
"1150","Aarhus",1.31118548283776,"3",49,2,"3034"
"1151","Aarhus",1.31118548283776,"3",49,2,"3539"
"1152","Aarhus",1.75101819904893,"2",49,3,"2529"
"1153","Aarhus",1.75101819904893,"2",49,3,"2529"
"1154","Aarhus",1.75101819904893,"2",49,3,"4044"
"1155","Aarhus",1.4655030379965,"3",49,1,"3034"
"1156","Aarhus",1.60929864457494,"2",49,1,"2024"
"1157","Aarhus",1.77458063964146,"3",49,1,"4044"
"1158","Aarhus",1.7036207497889,"3",49,2,"1519"
"1159","Aarhus",1.7036207497889,"3",49,2,"4044"
"1160","Aarhus",1.45727212989844,"3",49,3,"3539"
"1161","Aarhus",1.45727212989844,"3",49,3,"3539"
"1162","Aarhus",1.45727212989844,"3",49,3,"3539"
"1163","Aarhus",1.39085608999143,"1",49,2,"2024"
"1164","Aarhus",1.39085608999143,"1",49,2,"2529"
"1165","Aarhus",1.42179415164743,"3",49,2,"2529"
"1166","Aarhus",1.42179415164743,"3",49,2,"2529"
"1167","Aarhus",1.66385552154613,"3",49,1,"2529"
"1168","Aarhus",1.57080067900461,"1",49,3,"2529"
"1169","Aarhus",1.57080067900461,"1",49,3,"2529"
"1170","Aarhus",1.57080067900461,"1",49,3,"3034"
"1171","Aarhus",1.4099758136425,"2",49,2,"2024"
"1172","Aarhus",1.4099758136425,"2",49,2,"3539"
"1173","Aarhus",1.52668193358856,"3",49,2,"3034"
"1174","Aarhus",1.52668193358856,"3",49,2,"3034"
"1175","Aarhus",1.60795259487733,"3",49,1,"3034"
"1176","Aarhus",1.81530330329884,"2",49,4,"1519"
"1177","Aarhus",1.81530330329884,"2",49,4,"2529"
"1178","Aarhus",1.81530330329884,"2",49,4,"3034"
"1179","Aarhus",1.81530330329884,"2",49,4,"3539"
"1180","Aarhus",1.54952013696054,"3",49,1,"3034"
"1181","Aarhus",1.86043722407434,"3",49,2,"2024"
"1182","Aarhus",1.86043722407434,"3",49,2,"3034"
"1183","Aarhus",1.68532045118998,"3",49,2,"2529"
"1184","Aarhus",1.68532045118998,"3",49,2,"2529"
"1185","Aarhus",1.37009829926387,"1",49,1,"3034"
"1186","Aarhus",1.4148904045957,"3",49,1,"3034"
"1187","Aarhus",1.55472264920133,"1",49,3,"2024"
"1188","Aarhus",1.55472264920133,"1",49,3,"2024"
"1189","Aarhus",1.55472264920133,"1",49,3,"3539"
"1190","Aarhus",1.67626302927054,"1",49,1,"2024"
"1191","Aarhus",1.71034353415259,"1",49,3,"2529"
"1192","Aarhus",1.71034353415259,"1",49,3,"3034"
"1193","Aarhus",1.71034353415259,"1",49,3,"3034"
"1194","Aarhus",1.72037069934542,"3",49,1,"3034"
"1195","Aarhus",1.8079934612511,"3",49,2,"2529"
"1196","Aarhus",1.8079934612511,"3",49,2,"3034"
"1197","Aarhus",1.87277336706038,"1",49,3,"2529"
"1198","Aarhus",1.87277336706038,"1",49,3,"2529"
"1199","Aarhus",1.87277336706038,"1",49,3,"3539"
"1200","Aarhus",1.60922895247147,"3",49,1,"2529"
"1201","Aarhus",1.6629285877129,"3",49,5,"2529"
"1202","Aarhus",1.6629285877129,"3",49,5,"2529"
"1203","Aarhus",1.6629285877129,"3",49,5,"3034"
"1204","Aarhus",1.6629285877129,"3",49,5,"3539"
"1205","Aarhus",1.6629285877129,"3",49,5,"4044"
"1206","Aarhus",1.7902842113603,"3",49,1,"3034"
"1207","Aarhus",1.5840864999492,"3",49,6,"2529"
"1208","Aarhus",1.5840864999492,"3",49,6,"2529"
"1209","Aarhus",1.5840864999492,"3",49,6,"2529"
"1210","Aarhus",1.5840864999492,"3",49,6,"3034"
"1211","Aarhus",1.5840864999492,"3",49,6,"3034"
"1212","Aarhus",1.5840864999492,"3",49,6,"4044"
"1213","Aarhus",1.55660603382301,"2",49,6,"2024"
"1214","Aarhus",1.55660603382301,"2",49,6,"2024"
"1215","Aarhus",1.55660603382301,"2",49,6,"2529"
"1216","Aarhus",1.55660603382301,"2",49,6,"3034"
"1217","Aarhus",1.55660603382301,"2",49,6,"3034"
"1218","Aarhus",1.55660603382301,"2",49,6,"3034"
"1219","Aarhus",1.52060303891251,"3",49,3,"2529"
"1220","Aarhus",1.52060303891251,"3",49,3,"2529"
"1221","Aarhus",1.52060303891251,"3",49,3,"3034"
"1222","Aarhus",1.4172211186845,"1",49,1,"2529"
"1223","Aarhus",1.8999471487264,"3",49,3,"3034"
"1224","Aarhus",1.8999471487264,"3",49,3,"3034"
"1225","Aarhus",1.8999471487264,"3",49,3,"3539"
"1226","Aarhus",1.58182390636389,"3",49,3,"2529"
"1227","Aarhus",1.58182390636389,"3",49,3,"3034"
"1228","Aarhus",1.58182390636389,"3",49,3,"3034"
"1229","Aarhus",1.73657233537674,"3",49,1,"2529"
"1230","Aarhus",1.62602542022964,"3",49,4,"2529"
"1231","Aarhus",1.62602542022964,"3",49,4,"2529"
"1232","Aarhus",1.62602542022964,"3",49,4,"3034"
"1233","Aarhus",1.62602542022964,"3",49,4,"3034"
"1234","Aarhus",1.90132235321123,"1",49,1,"3034"
"1235","Aarhus",1.46876422458753,"1",49,3,"2024"
"1236","Aarhus",1.46876422458753,"1",49,3,"2024"
"1237","Aarhus",1.46876422458753,"1",49,3,"3034"
"1238","Aarhus",1.69176406230836,"1",49,3,"2529"
"1239","Aarhus",1.69176406230836,"1",49,3,"3034"
"1240","Aarhus",1.69176406230836,"1",49,3,"4044"
"1241","Aarhus",1.65830297773929,"3",49,1,"3034"
"1242","Aarhus",1.59614086645711,"3",49,2,"2024"
"1243","Aarhus",1.59614086645711,"3",49,2,"3034"
"1244","Aarhus",1.65056545872731,"3",49,1,"3034"
"1245","Aarhus",1.70658661674068,"2",49,4,"2024"
"1246","Aarhus",1.70658661674068,"2",49,4,"2024"
"1247","Aarhus",1.70658661674068,"2",49,4,"2529"
"1248","Aarhus",1.70658661674068,"2",49,4,"3034"
"1249","Aarhus",1.42965333099221,"3",49,1,"2529"
"1250","Aarhus",1.49544886178346,"3",49,3,"3034"
"1251","Aarhus",1.49544886178346,"3",49,3,"3034"
"1252","Aarhus",1.49544886178346,"3",49,3,"3539"
"1253","Aarhus",1.52083557666194,"2",49,3,"2529"
"1254","Aarhus",1.52083557666194,"2",49,3,"3034"
"1255","Aarhus",1.52083557666194,"2",49,3,"3034"
"1256","Aarhus",1.82103939253657,"3",49,2,"2529"
"1257","Aarhus",1.82103939253657,"3",49,2,"3034"
"1258","Aarhus",1.2665249254965,"3",49,3,"2529"
"1259","Aarhus",1.2665249254965,"3",49,3,"2529"
"1260","Aarhus",1.2665249254965,"3",49,3,"3034"
"1261","Aarhus",1.59987301675948,"1",49,2,"2024"
"1262","Aarhus",1.59987301675948,"1",49,2,"2529"
"1263","Aarhus",1.09316584729914,"1",49,2,"3034"
"1264","Aarhus",1.09316584729914,"1",49,2,"3034"
"1265","Aarhus",1.84359252712246,"3",49,2,"2024"
"1266","Aarhus",1.84359252712246,"3",49,2,"3034"
"1267","Aarhus",1.68103793083203,"1",49,4,"2024"
"1268","Aarhus",1.68103793083203,"1",49,4,"2529"
"1269","Aarhus",1.68103793083203,"1",49,4,"3034"
"1270","Aarhus",1.68103793083203,"1",49,4,"4044"
"1271","Aarhus",1.87348767403243,"3",49,2,"3034"
"1272","Aarhus",1.87348767403243,"3",49,2,"3034"
"1273","Aarhus",1.72834793498277,"3",49,1,"3034"
"1274","Aarhus",1.54879561220868,"3",49,2,"2529"
"1275","Aarhus",1.54879561220868,"3",49,2,"3034"
"1276","Aarhus",1.66553436739521,"3",49,3,"2529"
"1277","Aarhus",1.66553436739521,"3",49,3,"3034"
"1278","Aarhus",1.66553436739521,"3",49,3,"3539"
"1279","Aarhus",1.88503998662649,"3",49,4,"2024"
"1280","Aarhus",1.88503998662649,"3",49,4,"3034"
"1281","Aarhus",1.88503998662649,"3",49,4,"3034"
"1282","Aarhus",1.88503998662649,"3",49,4,"3034"
"1283","Aarhus",1.69494514977444,"3",49,4,"2529"
"1284","Aarhus",1.69494514977444,"3",49,4,"3034"
"1285","Aarhus",1.69494514977444,"3",49,4,"3034"
"1286","Aarhus",1.69494514977444,"3",49,4,"3539"
"1287","Aarhus",1.74698761980596,"3",49,2,"3034"
"1288","Aarhus",1.74698761980596,"3",49,2,"3539"
"1289","Aarhus",1.45304456881378,"1",49,2,"2024"
"1290","Aarhus",1.45304456881378,"1",49,2,"2529"
"1291","Aarhus",1.50190737009587,"3",49,4,"2024"
"1292","Aarhus",1.50190737009587,"3",49,4,"2529"
"1293","Aarhus",1.50190737009587,"3",49,4,"3034"
"1294","Aarhus",1.50190737009587,"3",49,4,"3539"
"1295","Aarhus",1.49138394522815,"2",49,1,"2529"
"1296","Aarhus",1.32684814599562,"3",49,2,"2529"
"1297","Aarhus",1.32684814599562,"3",49,2,"3539"
"1298","Aarhus",1.38215736609509,"2",49,1,"2529"
"1299","Aarhus",1.69956816519582,"3",49,1,"3034"
"1300","Aarhus",1.46699286115123,"3",49,1,"2024"
"1301","Aarhus",1.72399635734767,"3",49,2,"2529"
"1302","Aarhus",1.72399635734767,"3",49,2,"3034"
"1303","Aarhus",1.42699788889433,"2",49,1,"2529"
"1304","Aarhus",1.51470593644649,"3",49,3,"2529"
"1305","Aarhus",1.51470593644649,"3",49,3,"3034"
"1306","Aarhus",1.51470593644649,"3",49,3,"3539"
"1307","Aarhus",1.44406750330659,"3",49,3,"2529"
"1308","Aarhus",1.44406750330659,"3",49,3,"3034"
"1309","Aarhus",1.44406750330659,"3",49,3,"3034"
"1310","Aarhus",1.49009933089852,"3",49,2,"3034"
"1311","Aarhus",1.49009933089852,"3",49,2,"3034"
"1312","Aarhus",1.55271342860607,"1",49,1,"3034"
"1313","Aarhus",1.20001013280336,"1",49,1,"2529"
"1314","Aarhus",1.56631146371089,"3",49,1,"3034"
"1315","Aarhus",1.50967015249454,"3",49,1,"2529"
"1316","Aarhus",1.45073578042612,"2",49,2,"2529"
"1317","Aarhus",1.45073578042612,"2",49,2,"2529"
"1318","Aarhus",1.68051122619692,"3",49,2,"2529"
"1319","Aarhus",1.68051122619692,"3",49,2,"3539"
"1320","Aarhus",1.62936613019497,"3",49,4,"2529"
"1321","Aarhus",1.62936613019497,"3",49,4,"2529"
"1322","Aarhus",1.62936613019497,"3",49,4,"3034"
"1323","Aarhus",1.62936613019497,"3",49,4,"3539"
"1324","Aarhus",1.54157005918698,"1",49,4,"2024"
"1325","Aarhus",1.54157005918698,"1",49,4,"2529"
"1326","Aarhus",1.54157005918698,"1",49,4,"2529"
"1327","Aarhus",1.54157005918698,"1",49,4,"3034"
"1328","Aarhus",1.67534769734858,"3",49,2,"2529"
"1329","Aarhus",1.67534769734858,"3",49,2,"3034"
"1330","Aarhus",1.52373655816999,"3",49,4,"2529"
"1331","Aarhus",1.52373655816999,"3",49,4,"3034"
"1332","Aarhus",1.52373655816999,"3",49,4,"3034"
"1333","Aarhus",1.52373655816999,"3",49,4,"4044"
"1334","Aarhus",1.71649193271139,"3",49,2,"2529"
"1335","Aarhus",1.71649193271139,"3",49,2,"3034"
"1336","Aarhus",1.6055779912698,"1",49,3,"2529"
"1337","Aarhus",1.6055779912698,"1",49,3,"3034"
"1338","Aarhus",1.6055779912698,"1",49,3,"3034"
"1339","Aarhus",1.56202870667695,"2",49,1,"3034"
"1340","Aarhus",1.94606393258186,"3",49,4,"2529"
"1341","Aarhus",1.94606393258186,"3",49,4,"3034"
"1342","Aarhus",1.94606393258186,"3",49,4,"3034"
"1343","Aarhus",1.94606393258186,"3",49,4,"3539"
"1344","Aarhus",1.57561299994354,"2",49,1,"2024"
"1345","Aarhus",1.93256143402868,"2",49,1,"3034"
"1346","Aarhus",1.70194266570795,"2",49,4,"2024"
"1347","Aarhus",1.70194266570795,"2",49,4,"2529"
"1348","Aarhus",1.70194266570795,"2",49,4,"2529"
"1349","Aarhus",1.70194266570795,"2",49,4,"3539"
"1350","Aarhus",1.66494783956535,"1",49,5,"2529"
"1351","Aarhus",1.66494783956535,"1",49,5,"2529"
"1352","Aarhus",1.66494783956535,"1",49,5,"3034"
"1353","Aarhus",1.66494783956535,"1",49,5,"3034"
"1354","Aarhus",1.66494783956535,"1",49,5,"4044"
"1355","Aarhus",1.89709716214317,"1",49,2,"2529"
"1356","Aarhus",1.89709716214317,"1",49,2,"2529"
"1357","Aarhus",1.63393505007573,"3",49,3,"2529"
"1358","Aarhus",1.63393505007573,"3",49,3,"3034"
"1359","Aarhus",1.63393505007573,"3",49,3,"3539"
"1360","Aarhus",1.43997437247323,"3",49,1,"3034"
"1361","Aarhus",1.87145569839845,"3",49,3,"2529"
"1362","Aarhus",1.87145569839845,"3",49,3,"3034"
"1363","Aarhus",1.87145569839845,"3",49,3,"3034"
"1364","Aarhus",1.58778273288371,"3",49,4,"2529"
"1365","Aarhus",1.58778273288371,"3",49,4,"3034"
"1366","Aarhus",1.58778273288371,"3",49,4,"3034"
"1367","Aarhus",1.58778273288371,"3",49,4,"3034"
"1368","Aarhus",1.79532999651843,"1",49,2,"2024"
"1369","Aarhus",1.79532999651843,"1",49,2,"2529"
"1370","Aarhus",1.54056671174038,"3",49,2,"3034"
"1371","Aarhus",1.54056671174038,"3",49,2,"3539"
"1372","Aarhus",1.43457648156773,"1",49,1,"1519"
"1373","Aarhus",1.75381306948423,"1",49,4,"2529"
"1374","Aarhus",1.75381306948423,"1",49,4,"2529"
"1375","Aarhus",1.75381306948423,"1",49,4,"2529"
"1376","Aarhus",1.75381306948423,"1",49,4,"3034"
"1377","Aarhus",1.31817110371375,"2",49,2,"3034"
"1378","Aarhus",1.31817110371375,"2",49,2,"3034"
"1379","Aarhus",1.68987386611658,"1",49,1,"2529"
"1380","Aarhus",1.58384608697302,"3",49,6,"2024"
"1381","Aarhus",1.58384608697302,"3",49,6,"2529"
"1382","Aarhus",1.58384608697302,"3",49,6,"2529"
"1383","Aarhus",1.58384608697302,"3",49,6,"2529"
"1384","Aarhus",1.58384608697302,"3",49,6,"3034"
"1385","Aarhus",1.58384608697302,"3",49,6,"3539"
"1386","Aarhus",1.50229250327769,"2",49,2,"2024"
"1387","Aarhus",1.50229250327769,"2",49,2,"2529"
"1388","Aarhus",1.58780951456836,"3",49,2,"2529"
"1389","Aarhus",1.58780951456836,"3",49,2,"3539"
"1390","Aarhus",1.72786895773811,"3",49,1,"2529"
"1391","Aarhus",1.66793771411268,"2",49,2,"2529"
"1392","Aarhus",1.66793771411268,"2",49,2,"3034"
"1393","Aarhus",1.95471317464788,"3",49,2,"2529"
"1394","Aarhus",1.95471317464788,"3",49,2,"3034"
"1395","Aarhus",1.65580767211614,"3",49,3,"2024"
"1396","Aarhus",1.65580767211614,"3",49,3,"2529"
"1397","Aarhus",1.65580767211614,"3",49,3,"2529"
"1398","Aarhus",1.95538301162679,"3",49,1,"2529"
"1399","Aarhus",1.33109991059315,"1",49,1,"3034"
"1400","Aarhus",1.4549513946359,"3",49,1,"2529"
"1401","Aarhus",1.74268371104095,"1",49,2,"2529"
"1402","Aarhus",1.74268371104095,"1",49,2,"2529"
"1403","Aarhus",1.42086638302918,"1",49,1,"3539"
"1404","Aarhus",1.59484886952557,"1",49,1,"2024"
"1405","Aarhus",1.63814276726404,"2",49,4,"2024"
"1406","Aarhus",1.63814276726404,"2",49,4,"2529"
"1407","Aarhus",1.63814276726404,"2",49,4,"2529"
"1408","Aarhus",1.63814276726404,"2",49,4,"3034"
"1409","Aarhus",1.56595425143313,"3",49,2,"2529"
"1410","Aarhus",1.56595425143313,"3",49,2,"2529"
"1411","Aarhus",1.34498346593295,"3",49,2,"2529"
"1412","Aarhus",1.34498346593295,"3",49,2,"3034"
"1413","Aarhus",1.69027382900889,"1",49,4,"2024"
"1414","Aarhus",1.69027382900889,"1",49,4,"3034"
"1415","Aarhus",1.69027382900889,"1",49,4,"3034"
"1416","Aarhus",1.69027382900889,"1",49,4,"3539"
"1417","Aarhus",1.43393123333871,"1",49,1,"2529"
"1418","Aarhus",1.6626334754632,"3",49,1,"3034"
"1419","Aarhus",1.41530296088386,"3",49,2,"3539"
"1420","Aarhus",1.41530296088386,"3",49,2,"3539"
"1421","Aarhus",1.70747254888128,"2",49,3,"3034"
"1422","Aarhus",1.70747254888128,"2",49,3,"3034"
"1423","Aarhus",1.70747254888128,"2",49,3,"3539"
"1424","Aarhus",1.51489942598256,"3",49,3,"3034"
"1425","Aarhus",1.51489942598256,"3",49,3,"3034"
"1426","Aarhus",1.51489942598256,"3",49,3,"3539"
"1427","Aarhus",1.48770411713531,"3",49,1,"2529"
"1428","Aarhus",1.59943612754442,"3",49,2,"2529"
"1429","Aarhus",1.59943612754442,"3",49,2,"2529"
"1430","Aarhus",1.74211418007312,"1",49,2,"2024"
"1431","Aarhus",1.74211418007312,"1",49,2,"3539"
"1432","Aarhus",1.39414414183761,"1",49,1,"3034"
"1433","Aarhus",1.64928955158312,"3",49,4,"2529"
"1434","Aarhus",1.64928955158312,"3",49,4,"2529"
"1435","Aarhus",1.64928955158312,"3",49,4,"3034"
"1436","Aarhus",1.64928955158312,"3",49,4,"3539"
"1437","Aarhus",1.51650250788026,"3",49,1,"3034"
"1438","Aarhus",1.29864907366235,"3",49,2,"2529"
"1439","Aarhus",1.29864907366235,"3",49,2,"2529"
"1440","Aarhus",1.5227311230802,"3",49,3,"2529"
"1441","Aarhus",1.5227311230802,"3",49,3,"2529"
"1442","Aarhus",1.5227311230802,"3",49,3,"3034"
"1443","Aarhus",1.80581133737792,"3",49,2,"3034"
"1444","Aarhus",1.80581133737792,"3",49,2,"3539"
"1445","Aarhus",1.55825135902408,"3",49,1,"2529"
"1446","Aarhus",1.52742002096099,"3",49,2,"3034"
"1447","Aarhus",1.52742002096099,"3",49,2,"3539"
"1448","Aarhus",1.53399503069692,"3",49,3,"2024"
